azimuth,elevation,temperature,humidity,vPanel,vPyra
124.603,60.109,48.6,9.4,1.701,1.751
124.973,60.273,48.0,9.8,1.697,1.75
125.345,60.436,47.7,9.8,1.701,1.756
125.721,60.599,48.2,9.4,1.72,1.769
126.094,60.758,47.5,9.8,1.713,1.764
126.482,60.921,46.6,10.0,1.713,1.767
126.862,61.079,46.8,10.0,1.716,1.77
127.251,61.238,46.8,10.1,1.726,1.775
127.643,61.396,48.7,9.8,1.736,1.782
128.039,61.554,50.0,8.8,1.732,1.78
128.438,61.711,50.7,8.4,1.737,1.78
128.835,61.864,50.9,8.2,1.731,1.775
129.241,62.019,50.2,8.5,1.735,1.777
129.651,62.173,51.5,8.3,1.745,1.783
130.065,62.326,50.3,8.8,1.767,1.801
130.476,62.476,49.6,8.6,1.764,1.802
130.897,62.627,48.6,9.0,1.78,1.819
131.322,62.778,47.6,9.1,1.769,1.809
131.757,62.929,46.4,9.7,1.768,1.813
132.183,63.075,46.0,10.2,1.773,1.819
132.613,63.22,45.7,10.3,1.779,1.825
133.053,63.367,45.2,10.7,1.781,1.826
133.497,63.512,46.1,10.4,1.779,1.825
133.946,63.656,44.6,10.8,1.784,1.829
134.398,63.799,45.2,10.7,1.785,1.832
134.847,63.939,45.5,10.4,1.787,1.836
135.308,64.08,46.5,10.2,1.793,1.837
135.772,64.22,47.6,9.5,1.798,1.842
136.241,64.358,47.8,9.4,1.806,1.848
136.714,64.496,46.8,9.2,1.81,1.852
137.184,64.63,45.6,9.8,1.814,1.857
137.666,64.765,45.5,10.2,1.818,1.859
138.151,64.898,45.5,10.1,1.801,1.848
138.642,65.031,46.2,10.0,1.803,1.848
139.136,65.162,48.3,9.4,1.806,1.848
139.635,65.292,48.6,9.1,1.821,1.859
140.138,65.421,48.6,9.3,1.814,1.855
140.638,65.546,46.7,10.2,1.814,1.856
141.15,65.672,47.1,10.2,1.816,1.858
141.667,65.796,47.6,9.8,1.824,1.863
142.18,65.917,48.3,9.6,1.817,1.861
142.714,66.041,49.7,9.2,1.829,1.868
143.236,66.159,49.7,9.0,1.823,1.86
143.771,66.277,49.2,9.1,1.835,1.875
144.31,66.395,48.5,9.3,1.838,1.877
144.845,66.508,48.0,9.3,1.852,1.89
145.394,66.622,47.0,9.4,1.839,1.88
145.947,66.735,46.7,9.7,1.847,1.888
146.504,66.846,47.0,9.7,1.851,1.892
147.057,66.953,46.8,9.5,1.849,1.891
147.624,67.061,47.2,9.6,1.85,1.892
148.195,67.167,47.8,9.5,1.864,1.904
148.78,67.273,48.8,8.7,1.855,1.895
149.351,67.374,49.7,8.5,1.856,1.895
149.927,67.473,49.4,8.9,1.864,1.901
150.516,67.572,50.1,8.9,1.855,1.895
151.11,67.669,48.9,9.2,1.869,1.907
151.708,67.765,48.7,9.0,1.87,1.907
152.311,67.858,48.7,9.1,1.858,1.902
152.918,67.95,48.2,8.8,1.878,1.916
153.52,68.038,48.4,9.0,1.858,1.901
154.136,68.126,48.2,9.3,1.856,1.901
154.756,68.212,47.5,9.6,1.846,1.898
155.381,68.296,47.4,9.7,1.855,1.905
155.999,68.377,47.3,9.8,1.868,1.916
156.632,68.457,46.2,10.2,1.868,1.919
157.269,68.535,44.3,10.8,1.856,1.913
157.91,68.611,43.5,11.5,1.862,1.921
158.544,68.684,43.8,11.6,1.869,1.927
159.193,68.756,43.4,11.8,1.865,1.92
159.887,68.83,44.6,10.8,1.864,1.923
160.502,68.893,46.2,10.2,1.86,1.916
161.161,68.959,47.8,9.6,1.862,1.92
161.825,69.022,47.6,9.6,1.853,1.911
162.481,69.082,47.6,9.6,1.854,1.911
163.152,69.141,48.1,9.5,1.842,1.905
163.825,69.197,48.9,9.3,1.864,1.921
164.502,69.252,48.6,8.8,1.871,1.927
165.182,69.304,48.0,9.0,1.868,1.928
165.865,69.354,49.0,9.0,1.87,1.925
166.55,69.401,50.0,8.7,1.873,1.929
167.228,69.446,50.5,8.5,1.877,1.931
167.919,69.488,51.5,8.1,1.884,1.938
168.612,69.529,51.1,8.1,1.893,1.938
169.297,69.566,49.3,8.4,1.882,1.933
169.995,69.602,50.1,8.1,1.878,1.931
170.696,69.635,50.0,8.3,1.879,1.932
171.398,69.666,49.2,8.7,1.856,1.916
172.091,69.694,49.2,8.8,1.852,1.912
172.796,69.721,49.0,9.2,1.849,1.913
173.504,69.744,49.8,8.7,1.86,1.923
174.212,69.765,51.4,8.0,1.865,1.926
174.922,69.784,51.7,7.6,1.881,1.929
175.678,69.801,50.6,8.1,1.887,1.939
176.334,69.814,50.7,7.9,1.872,1.931
177.047,69.826,51.5,7.7,1.878,1.932
177.76,69.834,51.6,7.5,1.855,1.923
178.474,69.841,52.0,7.6,1.856,1.927
179.188,69.845,52.6,7.4,1.864,1.937
179.891,69.846,53.5,6.9,1.899,1.94
180.606,69.845,52.4,7.0,1.886,1.939
181.32,69.842,50.4,7.7,1.847,1.933
182.034,69.836,49.7,7.9,1.847,1.937
182.747,69.827,48.8,8.3,1.829,1.929
183.46,69.816,49.7,8.2,1.834,1.934
184.161,69.803,48.1,8.3,1.835,1.941
184.872,69.787,47.4,8.8,1.838,1.947
185.582,69.769,46.7,8.9,1.832,1.948
186.28,69.748,46.2,9.1,1.836,1.954
186.987,69.725,46.7,9.1,1.82,1.945
187.693,69.7,48.4,8.3,1.818,1.945
188.398,69.672,50.4,7.5,1.812,1.937
189.1,69.641,49.1,8.1,1.804,1.933
189.79,69.609,48.2,8.6,1.79,1.924
190.488,69.573,48.5,8.6,1.786,1.921
191.185,69.536,46.1,9.2,1.79,1.93
191.879,69.496,46.8,9.1,1.793,1.935
192.581,69.452,48.5,8.7,1.797,1.937
193.248,69.409,49.2,8.3,1.774,1.92
193.935,69.362,48.9,8.4,1.779,1.92
194.618,69.313,49.6,8.1,1.771,1.917
195.309,69.26,51.6,7.6,1.786,1.931
195.976,69.207,52.7,6.8,1.794,1.936
196.65,69.151,52.4,7.2,1.793,1.937
197.31,69.093,50.9,7.2,1.795,1.944
197.978,69.033,49.1,7.9,1.801,1.951
198.642,68.97,47.8,8.3,1.612,1.754
