azimuth,elevation,temperature,humidity,vPanel,vPyra
107.994,47.818,44.5,12.4,1.203,1.405
108.229,48.004,44.4,12.9,1.208,1.409
108.47,48.194,45.4,12.4,1.21,1.409
108.712,48.383,46.0,11.8,1.21,1.407
109.196,48.757,46.7,11.1,1.226,1.415
109.442,48.945,46.6,11.1,1.222,1.415
109.69,49.134,47.3,10.9,1.235,1.423
109.939,49.321,47.5,10.9,1.243,1.427
110.189,49.509,48.0,10.8,1.252,1.432
110.437,49.693,48.5,10.7,1.269,1.442
110.691,49.88,49.0,10.5,1.283,1.451
110.946,50.066,49.2,10.4,1.294,1.456
111.202,50.252,49.8,10.4,1.302,1.465
111.456,50.435,50.0,10.2,1.298,1.464
111.72,50.624,49.5,10.2,1.315,1.474
111.977,50.806,48.2,10.7,1.324,1.48
112.509,51.178,48.8,10.2,1.347,1.498
112.771,51.36,46.9,10.8,1.352,1.504
113.039,51.543,47.1,10.9,1.361,1.511
113.305,51.724,45.4,11.3,1.369,1.518
113.576,51.907,44.8,11.2,1.371,1.52
113.845,52.087,45.6,11.2,1.37,1.52
114.12,52.269,47.0,10.5,1.381,1.528
114.393,52.448,47.6,10.1,1.385,1.529
114.667,52.627,48.3,10.1,1.389,1.53
114.952,52.811,48.2,10.1,1.398,1.54
115.261,53.009,48.6,9.9,1.402,1.54
115.514,53.169,47.8,10.1,1.415,1.549
115.824,53.363,47.7,10.4,1.408,1.544
116.089,53.528,48.8,10.1,1.416,1.551
116.379,53.707,49.0,9.9,1.414,1.549
116.672,53.886,48.4,10.0,1.422,1.557
116.966,54.064,48.5,9.9,1.425,1.558
117.263,54.242,47.6,10.2,1.426,1.558
117.556,54.416,48.0,10.4,1.44,1.568
117.862,54.595,47.2,10.3,1.439,1.568
118.155,54.766,46.2,10.9,1.444,1.574
118.465,54.944,46.7,10.6,1.453,1.581
118.772,55.12,46.7,10.7,1.464,1.589
119.087,55.297,47.7,10.5,1.485,1.602
119.394,55.468,47.1,10.7,1.494,1.609
119.708,55.642,47.2,10.6,1.501,1.615
120.019,55.812,46.6,10.7,1.503,1.618
120.338,55.985,45.5,11.1,1.502,1.617
120.659,56.157,45.8,11.3,1.508,1.623
120.983,56.328,47.1,10.4,1.508,1.622
121.309,56.499,47.9,10.0,1.513,1.621
121.632,56.666,47.1,10.3,1.52,1.626
121.963,56.836,48.2,10.0,1.525,1.629
122.297,57.005,49.1,9.6,1.535,1.637
122.633,57.173,49.7,9.3,1.545,1.642
122.966,57.338,50.3,9.1,1.551,1.645
123.302,57.503,48.3,9.8,1.551,1.646
123.652,57.672,45.9,10.9,1.548,1.652
123.998,57.837,46.9,10.6,1.548,1.651
124.342,58.0,46.2,10.7,1.552,1.656
124.7,58.167,48.1,10.0,1.556,1.656
125.044,58.325,49.0,9.7,1.563,1.663
125.396,58.486,50.0,9.3,1.579,1.674
125.756,58.648,49.8,9.3,1.585,1.676
126.12,58.81,47.7,10.2,1.583,1.676
126.48,58.968,47.1,10.4,1.589,1.683
126.844,59.125,48.1,9.9,1.584,1.678
127.222,59.287,49.2,9.5,1.58,1.674
127.592,59.443,49.9,9.3,1.575,1.67
127.97,59.601,48.6,9.6,1.585,1.68
128.351,59.758,48.2,9.6,1.581,1.679
128.736,59.914,47.5,10.0,1.592,1.687
129.118,60.067,47.3,10.2,1.59,1.686
129.509,60.221,47.6,10.0,1.598,1.698
129.896,60.372,46.7,10.7,1.613,1.708
130.288,60.522,47.5,10.2,1.611,1.709
130.688,60.674,49.0,9.9,1.619,1.712
131.131,60.839,49.8,9.2,1.628,1.72
131.91,61.124,49.9,9.0,1.637,1.723
132.331,61.274,49.0,9.5,1.638,1.723
132.742,61.419,49.6,9.1,1.643,1.729
133.183,61.572,50.0,9.0,1.643,1.725
133.581,61.707,50.8,8.6,1.643,1.728
134.015,61.854,51.5,8.6,1.657,1.737
134.447,61.997,49.4,9.3,1.648,1.734
134.875,62.136,50.0,9.0,1.655,1.738
135.307,62.275,51.1,8.5,1.657,1.738
135.757,62.417,52.2,8.1,1.666,1.743
136.196,62.553,52.1,8.1,1.671,1.746
136.646,62.691,49.8,8.9,1.671,1.749
137.128,62.836,50.3,9.0,1.683,1.757
137.557,62.962,51.3,8.7,1.679,1.753
138.018,63.096,52.2,8.3,1.672,1.746
138.483,63.229,52.0,8.2,1.673,1.749
138.944,63.359,53.1,7.9,1.677,1.751
139.409,63.487,53.5,7.6,1.695,1.762
139.886,63.616,52.1,8.1,1.692,1.761
140.374,63.746,52.4,8.1,1.699,1.768
140.85,63.871,52.2,8.0,1.701,1.769
141.338,63.996,51.0,8.5,1.694,1.767
141.831,64.12,50.8,8.6,1.683,1.762
142.327,64.242,49.9,8.9,1.681,1.762
142.819,64.362,49.4,9.1,1.691,1.773
143.331,64.483,51.0,8.6,1.699,1.776
143.839,64.602,52.4,8.0,1.716,1.789
144.343,64.717,52.7,7.9,1.723,1.797
144.859,64.832,54.0,7.5,1.728,1.796
145.379,64.946,54.1,7.6,1.713,1.788
145.903,65.059,52.4,8.1,1.713,1.789
146.423,65.168,53.2,7.7,1.7,1.78
146.963,65.28,53.9,7.7,1.707,1.784
147.499,65.388,53.6,7.6,1.709,1.786
148.039,65.494,54.9,7.4,1.723,1.793
148.575,65.597,53.9,7.7,1.72,1.791
149.123,65.7,55.0,7.6,1.725,1.8
149.675,65.802,53.5,7.8,1.713,1.792
150.24,65.903,51.8,8.4,1.711,1.791
150.791,66.0,51.9,8.4,1.721,1.8
151.355,66.096,51.3,8.8,1.695,1.785
151.914,66.189,52.1,8.4,1.717,1.801
152.476,66.281,48.5,9.4,1.724,1.811
153.061,66.373,50.1,8.9,1.716,1.802
153.64,66.463,48.7,9.4,1.725,1.815
154.214,66.549,49.5,9.3,1.701,1.795
154.801,66.635,50.0,9.1,1.687,1.792
155.392,66.719,51.7,8.8,1.697,1.793
155.986,66.801,49.9,9.1,1.704,1.799
156.574,66.88,50.5,9.0,1.71,1.806
157.185,66.959,52.1,8.4,1.731,1.82
157.79,67.036,53.0,8.1,1.741,1.829
158.399,67.11,52.7,8.1,1.757,1.841
159.001,67.181,53.2,7.9,1.763,1.843
159.606,67.25,54.7,7.4,1.751,1.83
160.225,67.319,55.2,7.2,1.753,1.834
160.846,67.385,55.2,7.2,1.729,1.817
161.471,67.45,55.9,7.2,1.743,1.826
162.099,67.512,53.2,7.8,1.747,1.833
162.73,67.572,53.2,7.9,1.75,1.837
163.364,67.63,53.5,7.9,1.776,1.853
163.991,67.685,54.0,7.8,1.782,1.857
164.63,67.739,55.1,7.3,1.752,1.835
165.283,67.791,55.0,7.2,1.735,1.827
165.917,67.84,49.8,8.8,1.751,1.847
166.575,67.888,48.3,9.5,1.75,1.848
167.214,67.933,46.6,10.0,1.752,1.857
167.866,67.975,45.6,10.9,1.763,1.863
168.53,68.017,48.0,9.6,1.753,1.857
169.176,68.055,49.6,9.2,1.756,1.859
169.855,68.092,50.8,8.7,1.726,1.834
170.484,68.124,51.0,8.6,1.737,1.844
171.146,68.156,51.7,8.2,1.749,1.852
171.809,68.185,53.6,7.7,1.763,1.859
172.474,68.213,54.8,7.4,1.75,1.849
173.13,68.237,55.4,7.3,1.744,1.843
173.797,68.26,54.7,7.3,1.756,1.856
174.466,68.28,54.9,7.2,1.749,1.85
175.125,68.297,52.1,8.0,1.741,1.85
175.807,68.313,52.4,7.8,1.728,1.838
176.478,68.327,51.8,8.1,1.721,1.835
177.15,68.338,53.0,7.9,1.707,1.825
177.812,68.346,54.2,7.4,1.718,1.833
178.486,68.352,55.5,7.2,1.718,1.83
179.159,68.356,55.8,7.1,1.723,1.833
179.843,68.358,56.3,7.2,1.734,1.845
180.506,68.357,57.1,6.7,1.737,1.847
181.18,68.354,57.2,6.7,1.729,1.844
181.853,68.349,57.4,6.6,1.764,1.868
182.515,68.341,57.4,6.8,1.753,1.86
183.188,68.331,57.4,6.7,1.726,1.839
183.859,68.318,57.3,6.5,1.737,1.848
184.52,68.304,56.9,6.7,1.707,1.829
185.179,68.287,56.3,6.9,1.704,1.83
185.848,68.268,56.9,6.8,1.672,1.808
186.517,68.246,57.8,6.5,1.655,1.794
187.183,68.222,57.6,6.5,1.662,1.8
187.849,68.196,58.0,6.5,1.67,1.807
188.513,68.167,56.6,6.7,1.685,1.821
189.165,68.137,56.9,6.8,1.733,1.857
189.815,68.104,57.0,6.4,1.745,1.866
190.474,68.069,57.0,6.6,1.738,1.863
191.131,68.031,57.5,6.5,1.735,1.865
191.786,67.991,55.6,7.0,1.737,1.867
192.428,67.95,53.0,7.9,1.698,1.841
193.079,67.906,54.3,7.6,1.692,1.838
193.727,67.859,54.8,7.2,1.666,1.821
194.363,67.811,55.4,7.1,1.665,1.819
195.006,67.761,54.3,7.3,1.684,1.838
195.657,67.707,54.7,7.2,1.678,1.832
196.284,67.653,55.0,7.2,1.662,1.824
196.919,67.595,54.7,7.4,1.663,1.824
197.552,67.536,55.2,7.2,1.675,1.835
198.181,67.475,53.8,7.8,1.658,1.823
198.797,67.412,53.3,8.1,1.672,1.839
199.43,67.346,53.5,8.0,1.674,1.841
200.05,67.278,53.0,7.9,1.666,1.835
200.705,67.204,53.5,7.8,1.66,1.833
201.27,67.138,51.8,8.7,1.668,1.837
201.88,67.064,52.1,8.4,1.599,1.784
202.486,66.989,49.7,9.1,1.614,1.804
203.079,66.912,49.3,9.5,1.626,1.811
203.688,66.832,47.4,10.0,1.628,1.818
204.284,66.75,47.6,10.1,1.618,1.813
204.867,66.669,49.0,9.7,1.608,1.805
205.446,66.585,50.5,9.0,1.6,1.799
206.03,66.498,50.9,8.9,1.572,1.775
206.611,66.409,52.0,8.6,1.548,1.754
207.188,66.319,52.8,8.1,1.553,1.762
207.762,66.226,51.8,7.9,1.578,1.784
208.331,66.132,51.1,8.2,1.579,1.788
208.896,66.037,52.6,7.8,1.581,1.787
209.458,65.939,53.0,7.6,1.593,1.797
210.016,65.84,51.6,7.7,1.594,1.803
210.578,65.737,51.9,7.8,1.596,1.802
211.119,65.636,53.1,7.3,1.578,1.786
211.656,65.534,54.6,7.1,1.554,1.773
212.189,65.43,54.9,6.7,1.566,1.78
212.727,65.323,55.9,6.5,1.569,1.785
213.261,65.214,57.1,6.2,1.573,1.788
214.316,64.991,55.3,6.0,1.58,1.797
214.838,64.878,55.8,5.9,1.583,1.799
215.339,64.767,56.5,5.8,1.566,1.785
215.861,64.648,56.2,5.8,1.562,1.784
216.371,64.53,53.8,6.5,1.567,1.791
216.868,64.413,54.1,6.5,1.563,1.792
217.37,64.292,54.7,6.2,1.564,1.791
217.868,64.17,53.1,6.7,1.552,1.786
218.354,64.049,53.8,6.5,1.565,1.798
218.844,63.924,52.6,6.9,1.549,1.788
219.33,63.798,52.7,6.8,1.556,1.795
219.804,63.673,52.8,6.7,1.553,1.796
220.29,63.542,53.6,6.5,1.511,1.758
220.772,63.41,54.7,6.3,1.504,1.757
221.227,63.283,55.0,6.3,1.5,1.755
222.149,63.019,55.4,6.4,1.495,1.752
222.608,62.885,53.8,7.2,1.5,1.76
223.063,62.749,52.7,7.4,1.497,1.758
223.508,62.614,53.9,7.0,1.466,1.736
223.97,62.471,50.8,7.7,1.456,1.732
224.4,62.336,49.7,7.4,1.45,1.732
224.847,62.194,50.3,7.2,1.438,1.726
225.277,62.054,50.9,7.2,1.455,1.74
225.71,61.912,52.5,7.0,1.459,1.742
226.133,61.771,51.9,6.8,1.454,1.74
226.566,61.624,51.7,6.8,1.435,1.726
226.988,61.478,52.8,6.4,1.431,1.726
227.401,61.334,54.2,6.1,1.441,1.735
227.81,61.188,55.1,5.7,1.449,1.744
228.222,61.04,56.5,5.5,1.459,1.751
228.637,60.888,56.0,5.6,1.466,1.758
229.036,60.74,55.8,5.6,1.447,1.746
229.445,60.586,55.2,5.7,1.45,1.749
229.837,60.436,55.2,5.5,1.451,1.751
230.233,60.283,52.7,6.4,1.433,1.742
230.619,60.131,54.0,6.4,1.406,1.722
231.008,59.977,55.1,5.8,1.399,1.717
231.394,59.821,55.3,5.6,1.383,1.703
231.783,59.662,54.3,5.7,1.383,1.705
232.156,59.507,54.8,5.8,1.379,1.703
232.533,59.349,55.1,5.6,1.379,1.705
232.907,59.19,55.8,5.5,1.371,1.7
233.277,59.03,56.4,5.4,1.361,1.689
233.639,58.872,55.8,5.5,1.343,1.677
234.009,58.708,55.8,5.7,1.36,1.698
234.371,58.546,55.6,5.5,1.362,1.701
234.73,58.383,55.0,5.5,1.357,1.699
235.08,58.222,54.6,5.6,1.358,1.703
235.428,58.061,52.9,5.9,1.356,1.706
235.778,57.896,51.8,6.1,1.346,1.702
236.126,57.73,53.3,5.8,1.34,1.696
236.471,57.564,54.3,5.5,1.331,1.688
236.813,57.397,54.3,5.4,1.325,1.688
237.153,57.229,55.0,5.3,1.33,1.696
237.49,57.061,54.2,5.4,1.315,1.681
237.819,56.895,55.2,5.3,1.298,1.666
238.151,56.726,55.0,5.0,1.284,1.656
238.491,56.55,55.3,5.1,1.284,1.659
238.808,56.385,55.3,4.9,1.28,1.659
239.132,56.214,54.0,5.2,1.282,1.662
239.454,56.042,53.8,5.3,1.249,1.64
239.769,55.872,53.3,5.6,1.265,1.656
240.081,55.702,54.4,5.4,1.239,1.632
240.396,55.529,54.9,5.1,1.223,1.624
240.713,55.352,52.4,5.8,1.221,1.629
241.019,55.18,50.4,6.2,1.213,1.624
241.327,55.005,51.7,6.1,1.204,1.619
241.628,54.832,51.4,6.1,1.202,1.616
241.932,54.656,52.6,6.0,1.198,1.617
242.238,54.477,52.7,5.3,1.187,1.609
242.537,54.3,53.2,5.5,1.181,1.606
242.83,54.125,53.9,5.6,1.171,1.597
243.125,53.947,55.0,5.3,1.161,1.592
243.418,53.769,56.0,5.0,1.15,1.585
243.704,53.593,56.8,4.7,1.156,1.589
243.993,53.413,56.7,4.7,1.138,1.575
244.28,53.233,56.5,4.7,1.13,1.571
244.561,53.056,55.8,4.9,1.133,1.577
244.844,52.875,55.7,5.0,1.115,1.564
245.13,52.691,56.0,5.0,1.106,1.554
245.409,52.51,56.4,5.1,1.097,1.55
245.682,52.331,54.4,5.1,1.085,1.543
245.958,52.149,52.9,5.4,1.086,1.548
246.232,51.966,50.6,5.7,1.081,1.545
246.504,51.783,49.8,6.0,1.078,1.546
246.77,51.603,51.1,5.8,1.073,1.544
247.039,51.419,50.7,5.9,1.069,1.543
247.31,51.232,51.1,5.8,1.065,1.538
247.575,51.047,51.0,5.5,1.054,1.527
247.834,50.865,51.0,5.8,1.048,1.52
248.096,50.68,50.0,5.8,1.033,1.502
248.357,50.495,50.0,5.9,1.031,1.504
248.615,50.309,49.0,6.1,1.029,1.503
248.872,50.123,49.2,6.1,1.025,1.499
249.128,49.936,50.6,5.9,1.024,1.5
