azimuth,elevation,temperature,humidity,vPanel,vPyra
224.537,62.57,53.8,8.0,1.537,1.807
224.979,62.43,54.4,8.0,1.524,1.796
225.474,62.27,55.4,7.7,1.52,1.798
225.853,62.145,57.1,7.3,1.515,1.79
226.298,61.996,57.4,7.2,1.508,1.788
226.719,61.854,54.9,8.0,1.505,1.789
227.968,61.417,54.4,7.9,1.497,1.786
228.375,61.271,53.6,8.2,1.485,1.78
228.779,61.123,52.5,8.5,1.48,1.776
229.193,60.97,53.6,8.2,1.478,1.776
229.596,60.818,53.4,8.5,1.47,1.772
229.99,60.668,53.5,8.4,1.467,1.772
230.381,60.517,53.2,8.5,1.458,1.769
230.768,60.365,52.9,8.4,1.457,1.768
231.159,60.21,52.6,8.6,1.452,1.768
231.546,60.054,53.1,8.4,1.442,1.762
231.93,59.897,54.1,8.2,1.434,1.755
232.305,59.742,54.7,8.1,1.423,1.749
232.683,59.583,55.7,7.6,1.416,1.745
233.058,59.424,56.1,7.6,1.414,1.745
233.424,59.266,56.4,7.3,1.41,1.74
233.792,59.105,57.1,7.1,1.397,1.733
234.158,58.944,56.5,7.1,1.391,1.73
234.527,58.779,56.8,7.0,1.384,1.727
234.881,58.618,57.0,7.1,1.378,1.726
235.232,58.457,57.9,6.9,1.375,1.722
235.586,58.293,57.8,6.8,1.364,1.716
235.932,58.13,57.6,6.9,1.365,1.716
236.286,57.962,57.9,6.8,1.359,1.713
236.632,57.795,57.5,6.8,1.346,1.705
236.975,57.628,57.6,7.0,1.343,1.704
237.31,57.463,57.9,6.9,1.335,1.699
237.648,57.294,57.0,6.9,1.332,1.7
237.983,57.125,56.4,7.2,1.317,1.688
238.311,56.958,56.9,7.2,1.309,1.682
238.641,56.788,56.7,7.0,1.294,1.674
238.968,56.617,53.9,8.2,1.285,1.671
239.293,56.445,53.3,8.3,1.275,1.667
239.616,56.273,53.0,8.6,1.267,1.665
239.926,56.106,54.9,7.8,1.258,1.659
240.244,55.933,54.4,7.6,1.255,1.657
240.559,55.759,54.5,7.7,1.244,1.651
240.873,55.585,55.1,7.5,1.226,1.637
241.178,55.413,53.8,8.0,1.216,1.63
241.492,55.235,54.7,7.7,1.212,1.629
241.798,55.059,53.8,8.4,1.206,1.629
242.097,54.885,53.0,8.6,1.202,1.626
242.399,54.708,50.6,9.4,1.194,1.625
242.699,54.531,50.4,9.3,1.185,1.617
242.997,54.353,51.3,9.1,1.179,1.616
243.287,54.178,52.7,8.5,1.172,1.612
243.586,53.996,51.1,9.1,1.166,1.608
243.872,53.82,48.8,10.0,1.159,1.605
244.162,53.64,49.0,10.0,1.15,1.599
244.453,53.458,48.4,10.2,1.145,1.599
244.784,53.248,48.8,9.8,1.137,1.594
245.018,53.099,49.4,9.4,1.13,1.591
245.299,52.918,49.7,9.4,1.125,1.588
245.579,52.736,50.4,9.3,1.118,1.583
245.861,52.551,51.3,8.9,1.111,1.579
246.137,52.368,51.9,8.8,1.1,1.571
246.406,52.188,52.8,8.4,1.091,1.565
246.678,52.005,51.6,8.7,1.087,1.562
246.949,51.822,48.7,9.7,1.079,1.554
247.213,51.64,50.4,9.3,1.072,1.55
247.493,51.447,52.0,8.6,1.066,1.543
247.741,51.274,52.4,8.4,1.063,1.541
248.005,51.089,53.1,8.2,1.057,1.535
248.263,50.907,51.9,8.8,1.05,1.527
248.527,50.718,52.3,8.8,1.046,1.525
248.786,50.532,50.9,9.2,1.041,1.523
249.043,50.346,51.7,8.7,1.037,1.519
249.294,50.162,50.0,9.4,1.03,1.511
249.548,49.975,50.3,9.2,1.024,1.504
