azimuth,elevation,temperature,humidity,vPanel,vPyra
136.5,65.105,45.5,13.8,1.414,1.666
137.101,65.274,44.9,14.4,1.409,1.664
137.677,65.432,43.2,15.6,1.403,1.658
138.291,65.598,44.6,14.8,1.388,1.647
138.881,65.753,44.7,14.5,1.392,1.649
139.501,65.912,46.3,13.5,1.388,1.651
140.144,66.074,47.0,13.2,1.397,1.656
140.753,66.223,42.9,15.8,1.406,1.668
141.386,66.374,41.2,17.7,1.404,1.669
142.034,66.525,42.5,16.2,1.412,1.676
142.68,66.672,45.8,13.9,1.415,1.679
143.333,66.817,43.5,15.4,1.415,1.682
144.02,66.965,42.0,16.5,1.423,1.689
144.696,67.107,41.7,16.5,1.424,1.697
145.344,67.24,44.2,14.7,1.426,1.696
146.044,67.379,46.8,13.5,1.428,1.696
146.732,67.512,43.1,15.4,1.425,1.696
147.456,67.648,43.4,15.4,1.421,1.688
148.289,67.799,45.3,14.2,1.438,1.7
148.869,67.902,47.9,13.1,1.448,1.707
149.595,68.027,45.0,14.6,1.439,1.701
150.319,68.147,44.1,15.3,1.451,1.704
151.031,68.262,46.0,13.9,1.454,1.712
151.798,68.381,48.7,12.7,1.459,1.712
152.582,68.5,45.0,14.1,1.463,1.717
153.274,68.6,47.6,12.8,1.468,1.719
154.032,68.707,44.5,14.4,1.463,1.721
154.847,68.818,46.0,13.2,1.46,1.714
155.649,68.922,46.6,13.2,1.468,1.716
156.396,69.016,42.8,15.6,1.463,1.715
157.181,69.111,41.6,15.8,1.466,1.72
157.971,69.203,40.9,17.1,1.466,1.725
158.747,69.289,40.5,17.3,1.461,1.725
160.368,69.458,42.4,15.4,1.459,1.733
161.192,69.538,45.2,14.1,1.46,1.731
162.012,69.614,44.8,13.6,1.471,1.738
162.869,69.69,45.1,14.0,1.465,1.733
163.71,69.76,44.5,14.4,1.468,1.735
164.567,69.827,47.8,12.8,1.47,1.734
165.385,69.888,43.8,14.8,1.471,1.739
166.207,69.945,44.6,14.2,1.47,1.737
167.067,70.002,42.3,16.0,1.468,1.736
167.964,70.056,42.8,15.5,1.467,1.736
168.798,70.103,41.9,16.2,1.461,1.733
169.647,70.148,42.4,15.6,1.475,1.745
170.545,70.19,44.2,14.5,1.45,1.723
171.423,70.229,45.7,13.6,1.487,1.75
172.292,70.263,46.6,13.1,1.503,1.757
173.176,70.293,47.8,12.7,1.45,1.758
174.073,70.321,48.0,12.5,1.306,1.613
174.892,70.342,47.1,13.1,1.451,1.706
175.782,70.362,42.2,15.5,1.507,1.762
176.661,70.377,43.7,14.8,1.097,1.434
177.553,70.39,46.0,13.1,1.323,1.63
178.446,70.398,43.6,14.7,1.397,1.708
179.409,70.403,44.4,13.9,1.369,1.631
180.245,70.403,42.6,15.5,1.389,1.672
181.127,70.4,44.4,14.3,1.54,1.791
182.008,70.393,43.2,15.1,1.558,1.805
182.866,70.383,43.5,14.9,1.606,1.83
183.757,70.369,47.6,12.6,1.495,1.753
184.636,70.351,45.1,13.8,1.567,1.784
185.594,70.328,43.3,14.7,1.467,1.733
186.446,70.303,42.9,15.1,1.638,1.835
187.273,70.276,41.6,15.9,1.688,1.907
188.143,70.243,41.8,15.9,1.683,1.902
189.023,70.206,41.3,16.2,1.721,1.954
189.888,70.167,42.3,15.6,1.677,1.894
190.795,70.121,41.5,16.0,1.715,1.917
191.653,70.074,39.3,17.3,0.6,0.686
192.518,70.023,38.0,18.4,1.178,2.016
193.402,69.966,41.1,16.9,1.621,1.847
198.385,69.571,42.9,15.4,1.124,1.449
199.19,69.495,39.6,17.9,0.81,0.84
200.012,69.413,40.1,17.2,0.986,1.293
200.838,69.326,41.4,16.8,1.566,1.779
201.626,69.24,41.3,16.8,1.115,1.469
202.419,69.149,40.2,17.2,0.788,1.134
203.206,69.056,39.6,17.5,0.639,0.767
204.028,68.954,42.3,16.1,1.086,1.459
204.802,68.854,44.4,14.8,1.275,1.564
205.549,68.754,45.8,13.6,1.325,1.589
206.31,68.649,48.6,12.4,1.571,1.791
207.074,68.539,47.8,12.3,1.469,1.74
207.851,68.424,45.3,13.4,1.599,1.859
208.553,68.316,49.1,11.9,1.667,1.902
209.335,68.191,46.2,13.1,1.521,1.792
210.071,68.07,44.4,14.3,1.658,1.891
210.781,67.95,42.9,15.2,1.506,1.784
211.475,67.828,42.9,15.4,1.133,1.409
212.218,67.694,44.8,14.3,1.056,1.325
212.889,67.57,41.9,15.6,0.888,1.13
213.617,67.43,43.9,14.6,0.853,1.1
214.302,67.296,46.5,13.1,1.477,1.75
214.988,67.157,45.8,13.1,1.187,1.461
215.632,67.023,41.8,15.8,1.015,1.368
216.295,66.881,41.2,16.6,1.385,1.666
216.986,66.73,39.4,17.8,0.506,0.57
217.635,66.584,39.5,18.0,0.531,0.624
218.286,66.433,40.0,17.7,1.214,1.637
218.921,66.283,41.2,16.9,1.009,1.36
219.55,66.131,40.3,17.3,0.636,0.837
220.155,65.98,39.4,17.8,0.617,0.735
220.77,65.824,42.4,15.9,1.05,1.183
221.402,65.659,44.9,14.1,1.192,1.576
222.019,65.494,40.8,16.3,0.881,1.223
222.606,65.334,38.1,17.9,0.629,0.767
223.202,65.168,39.8,17.1,0.645,0.788
223.783,65.002,39.4,17.2,0.684,0.914
224.351,64.837,41.2,16.1,0.842,1.105
224.912,64.669,41.0,16.5,0.73,0.879
225.482,64.496,38.7,17.6,0.543,0.638
226.609,64.142,41.3,16.4,1.287,1.59
227.16,63.964,41.2,16.3,0.732,0.956
227.698,63.786,39.3,17.2,0.485,0.556
228.236,63.605,40.3,16.8,0.427,0.489
228.762,63.424,37.4,18.7,0.478,0.571
229.282,63.243,39.1,17.5,0.67,0.875
229.802,63.057,41.3,16.1,0.718,0.935
230.311,62.872,41.0,16.9,0.976,1.343
230.813,62.686,39.9,16.9,1.087,1.489
231.317,62.496,41.0,16.4,1.167,1.497
231.815,62.304,44.5,14.1,1.365,1.689
232.282,62.122,43.2,15.1,1.317,1.684
232.77,61.928,42.7,15.5,1.086,1.348
233.283,61.72,42.6,15.0,0.653,0.842
233.723,61.539,39.8,16.7,0.605,0.761
234.207,61.337,39.1,17.4,0.754,1.054
234.667,61.141,41.4,16.5,1.36,1.737
235.111,60.949,42.0,15.4,1.303,1.684
235.562,60.75,41.8,15.0,1.268,1.654
236.014,60.549,41.8,15.7,1.232,1.63
236.455,60.348,44.0,14.4,1.107,1.461
236.897,60.144,46.4,12.9,0.991,1.358
237.33,59.942,43.3,14.3,0.812,1.089
237.757,59.738,42.1,14.8,0.899,1.202
238.203,59.523,42.6,14.8,0.908,1.229
238.605,59.326,41.3,15.3,0.409,0.503
239.025,59.117,41.5,16.0,1.141,1.537
239.436,58.91,45.3,13.9,0.995,1.362
239.847,58.699,44.4,13.6,0.959,1.27
240.249,58.491,43.4,14.3,0.721,0.964
240.653,58.278,42.5,15.0,1.06,1.493
241.063,58.059,41.4,15.5,1.04,1.437
241.453,57.848,40.3,16.3,0.901,1.323
241.829,57.642,40.0,16.3,0.819,1.009
242.227,57.42,41.2,15.9,0.709,1.043
242.606,57.207,43.8,14.2,1.207,1.591
242.987,56.99,45.8,13.2,1.192,1.589
243.344,56.783,41.8,15.1,0.58,0.74
243.717,56.565,42.4,14.9,0.686,0.981
244.082,56.348,41.3,16.0,0.495,0.619
244.463,56.12,38.8,17.6,0.362,0.443
244.821,55.902,38.4,17.4,0.528,0.705
245.162,55.692,37.6,18.2,0.374,0.469
245.602,55.418,38.9,17.5,0.652,0.943
245.941,55.204,39.9,16.2,0.67,1.015
246.304,54.972,41.2,15.6,0.983,1.241
246.637,54.757,42.7,14.5,0.847,1.421
246.98,54.533,43.2,14.5,0.847,1.324
247.32,54.308,45.2,13.0,0.999,1.46
247.649,54.088,46.1,12.8,0.969,1.424
247.967,53.874,41.4,15.2,0.286,0.321
248.303,53.644,41.2,15.6,0.27,0.307
248.645,53.408,42.6,14.9,0.986,1.464
248.958,53.19,41.0,16.0,0.554,0.753
249.274,52.967,42.8,14.8,0.978,1.445
249.595,52.739,42.6,14.8,0.958,1.417
249.913,52.51,42.0,15.2,0.951,1.407
250.241,52.271,43.0,14.5,0.929,1.379
250.547,52.047,42.0,15.2,0.901,1.386
250.854,51.82,42.7,14.8,0.442,0.634
251.162,51.589,43.0,14.1,0.928,1.387
251.456,51.367,43.5,14.1,0.931,1.391
251.756,51.138,42.7,14.3,0.903,1.352
