created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2017-07-21 10:13:19 UTC,34,44.3,11.0,1.559,1.660,4.047,0.490,1.694
2017-07-21 10:14:22 UTC,35,44.2,11.1,1.559,1.661,4.041,0.490,1.694
2017-07-21 10:15:25 UTC,36,44.0,11.3,1.566,1.666,4.048,0.490,1.694
2017-07-21 10:16:27 UTC,37,43.4,11.7,1.578,1.675,4.045,0.490,1.694
2017-07-21 10:17:30 UTC,38,43.5,11.7,1.583,1.678,4.047,0.490,1.693
2017-07-21 10:18:33 UTC,39,44.4,11.4,1.587,1.680,4.040,0.489,1.693
2017-07-21 10:19:36 UTC,40,45.1,11.1,1.587,1.681,4.042,0.489,1.693
2017-07-21 10:20:40 UTC,41,46.5,10.4,1.578,1.673,4.044,0.490,1.693
2017-07-21 10:21:41 UTC,42,46.1,10.9,1.587,1.678,4.047,0.489,1.693
2017-07-21 10:22:44 UTC,43,46.5,10.6,1.608,1.692,4.040,0.489,1.693
2017-07-21 10:23:47 UTC,44,47.3,10.0,1.619,1.705,4.045,0.489,1.693
2017-07-21 10:24:50 UTC,45,48.2,9.7,1.629,1.714,4.042,0.489,1.693
2017-07-21 10:25:53 UTC,46,48.9,9.6,1.644,1.716,4.044,0.490,1.693
2017-07-21 10:26:55 UTC,47,49.2,9.6,1.652,1.719,4.044,0.489,1.693
2017-07-21 10:27:58 UTC,48,50.1,9.0,1.677,1.721,4.044,0.489,1.693
2017-07-21 10:29:01 UTC,49,50.3,8.6,1.729,1.730,4.041,0.489,1.693
2017-07-21 10:30:07 UTC,50,50.8,8.3,1.744,1.736,4.044,0.489,1.693
2017-07-21 10:31:07 UTC,51,49.2,8.8,1.720,1.733,4.045,0.489,1.693
2017-07-21 10:32:09 UTC,52,49.1,9.0,1.707,1.736,4.047,0.490,1.694
2017-07-21 10:33:12 UTC,53,47.4,9.5,1.690,1.735,4.047,0.489,1.694
2017-07-21 10:34:15 UTC,54,47.4,9.5,1.700,1.747,4.046,0.490,1.693
2017-07-21 10:35:18 UTC,55,47.5,9.8,1.700,1.750,4.047,0.489,1.693
2017-07-21 10:36:21 UTC,56,48.0,9.5,1.701,1.750,4.046,0.489,1.694
2017-07-21 10:37:23 UTC,57,48.6,9.4,1.701,1.751,4.047,0.489,1.693
2017-07-21 10:38:26 UTC,58,48.0,9.8,1.697,1.750,4.044,0.490,1.693
2017-07-21 10:39:29 UTC,59,47.7,9.8,1.701,1.756,4.047,0.490,1.694
2017-07-21 10:40:32 UTC,60,48.2,9.4,1.720,1.769,4.047,0.490,1.693
2017-07-21 10:41:34 UTC,61,47.5,9.8,1.713,1.764,4.047,0.490,1.694
2017-07-21 10:42:38 UTC,62,46.6,10.0,1.713,1.767,4.047,0.489,1.694
2017-07-21 10:43:40 UTC,63,46.8,10.0,1.716,1.770,4.047,0.490,1.693
2017-07-21 10:44:43 UTC,64,46.8,10.1,1.726,1.775,4.047,0.489,1.693
2017-07-21 10:45:46 UTC,65,48.7,9.8,1.736,1.782,4.047,0.489,1.693
2017-07-21 10:46:49 UTC,66,50.0,8.8,1.732,1.780,4.044,0.489,1.693
2017-07-21 10:47:52 UTC,67,50.7,8.4,1.737,1.780,4.046,0.490,1.694
2017-07-21 10:48:54 UTC,68,50.9,8.2,1.731,1.775,4.047,0.489,1.694
2017-07-21 10:49:57 UTC,69,50.2,8.5,1.735,1.777,4.044,0.489,1.693
2017-07-21 10:51:00 UTC,70,51.5,8.3,1.745,1.783,4.046,0.489,1.693
2017-07-21 10:52:03 UTC,71,50.3,8.8,1.767,1.801,4.046,0.489,1.693
2017-07-21 10:53:05 UTC,72,49.6,8.6,1.764,1.802,4.042,0.489,1.693
2017-07-21 10:54:08 UTC,73,48.6,9.0,1.780,1.819,4.045,0.489,1.693
2017-07-21 10:55:11 UTC,74,47.6,9.1,1.769,1.809,4.046,0.490,1.694
2017-07-21 10:56:15 UTC,75,46.4,9.7,1.768,1.813,4.047,0.489,1.693
2017-07-21 10:57:17 UTC,76,46.0,10.2,1.773,1.819,4.046,0.490,1.693
2017-07-21 10:58:19 UTC,77,45.7,10.3,1.779,1.825,4.047,0.490,1.693
2017-07-21 10:59:22 UTC,78,45.2,10.7,1.781,1.826,4.046,0.489,1.693
2017-07-21 11:00:25 UTC,79,46.1,10.4,1.779,1.825,4.047,0.490,1.693
2017-07-21 11:01:28 UTC,80,44.6,10.8,1.784,1.829,4.033,0.490,1.694
2017-07-21 11:02:31 UTC,81,45.2,10.7,1.785,1.832,4.035,0.490,1.693
2017-07-21 11:03:33 UTC,82,45.5,10.4,1.787,1.836,4.038,0.490,1.694
2017-07-21 11:04:36 UTC,83,46.5,10.2,1.793,1.837,4.038,0.489,1.693
2017-07-21 11:05:39 UTC,84,47.6,9.5,1.798,1.842,4.034,0.490,1.694
2017-07-21 11:06:42 UTC,85,47.8,9.4,1.806,1.848,4.036,0.489,1.694
2017-07-21 11:07:45 UTC,86,46.8,9.2,1.810,1.852,4.037,0.490,1.694
2017-07-21 11:08:47 UTC,87,45.6,9.8,1.814,1.857,4.038,0.490,1.694
2017-07-21 11:09:50 UTC,88,45.5,10.2,1.818,1.859,4.033,0.490,1.693
2017-07-21 11:10:53 UTC,89,45.5,10.1,1.801,1.848,4.038,0.490,1.693
2017-07-21 11:11:56 UTC,90,46.2,10.0,1.803,1.848,4.036,0.490,1.693
2017-07-21 11:12:59 UTC,91,48.3,9.4,1.806,1.848,4.035,0.489,1.693
2017-07-21 11:14:02 UTC,92,48.6,9.1,1.821,1.859,4.037,0.489,1.694
2017-07-21 11:15:05 UTC,93,48.6,9.3,1.814,1.855,4.035,0.489,1.693
2017-07-21 11:16:07 UTC,94,46.7,10.2,1.814,1.856,4.033,0.489,1.694
2017-07-21 11:17:10 UTC,95,47.1,10.2,1.816,1.858,4.036,0.489,1.693
2017-07-21 11:18:13 UTC,96,47.6,9.8,1.824,1.863,4.036,0.489,1.693
2017-07-21 11:19:15 UTC,97,48.3,9.6,1.817,1.861,4.036,0.490,1.693
2017-07-21 11:20:19 UTC,98,49.7,9.2,1.829,1.868,4.034,0.489,1.693
2017-07-21 11:21:21 UTC,99,49.7,9.0,1.823,1.860,4.036,0.489,1.693
2017-07-21 11:22:24 UTC,100,49.2,9.1,1.835,1.875,4.036,0.489,1.693
2017-07-21 11:23:27 UTC,101,48.5,9.3,1.838,1.877,4.034,0.489,1.693
2017-07-21 11:24:29 UTC,102,48.0,9.3,1.852,1.890,4.034,0.489,1.693
2017-07-21 11:25:32 UTC,103,47.0,9.4,1.839,1.880,4.036,0.490,1.693
2017-07-21 11:26:35 UTC,104,46.7,9.7,1.847,1.888,4.036,0.489,1.693
2017-07-21 11:27:38 UTC,105,47.0,9.7,1.851,1.892,4.033,0.489,1.693
2017-07-21 11:28:40 UTC,106,46.8,9.5,1.849,1.891,4.036,0.489,1.693
2017-07-21 11:29:43 UTC,107,47.2,9.6,1.850,1.892,4.035,0.489,1.693
2017-07-21 11:30:46 UTC,108,47.8,9.5,1.864,1.904,4.036,0.489,1.694
2017-07-21 11:31:50 UTC,109,48.8,8.7,1.855,1.895,4.035,0.489,1.693
2017-07-21 11:32:52 UTC,110,49.7,8.5,1.856,1.895,4.037,0.489,1.694
2017-07-21 11:33:54 UTC,111,49.4,8.9,1.864,1.901,4.036,0.489,1.693
2017-07-21 11:34:57 UTC,112,50.1,8.9,1.855,1.895,4.034,0.490,1.694
2017-07-21 11:36:00 UTC,113,48.9,9.2,1.869,1.907,4.036,0.489,1.694
2017-07-21 11:37:03 UTC,114,48.7,9.0,1.870,1.907,4.035,0.489,1.693
2017-07-21 11:38:06 UTC,115,48.7,9.1,1.858,1.902,4.034,0.489,1.693
2017-07-21 11:39:09 UTC,116,48.2,8.8,1.878,1.916,4.033,0.489,1.693
2017-07-21 11:40:11 UTC,117,48.4,9.0,1.858,1.901,4.035,0.489,1.693
2017-07-21 11:41:14 UTC,118,48.2,9.3,1.856,1.901,4.032,0.489,1.693
2017-07-21 11:42:17 UTC,119,47.5,9.6,1.846,1.898,4.030,0.489,1.693
2017-07-21 11:43:20 UTC,120,47.4,9.7,1.855,1.905,4.035,0.489,1.693
2017-07-21 11:44:22 UTC,121,47.3,9.8,1.868,1.916,4.035,0.489,1.693
2017-07-21 11:45:25 UTC,122,46.2,10.2,1.868,1.919,4.033,0.489,1.693
2017-07-21 11:46:28 UTC,123,44.3,10.8,1.856,1.913,4.031,0.490,1.694
2017-07-21 11:47:31 UTC,124,43.5,11.5,1.862,1.921,4.033,0.490,1.694
2017-07-21 11:48:33 UTC,125,43.8,11.6,1.869,1.927,4.036,0.490,1.694
2017-07-21 11:49:36 UTC,126,43.4,11.8,1.865,1.920,4.037,0.490,1.693
2017-07-21 11:50:43 UTC,127,44.6,10.8,1.864,1.923,4.037,0.490,1.694
2017-07-21 11:51:42 UTC,128,46.2,10.2,1.860,1.916,4.036,0.490,1.694
2017-07-21 11:52:45 UTC,129,47.8,9.6,1.862,1.920,4.035,0.490,1.693
2017-07-21 11:53:48 UTC,130,47.6,9.6,1.853,1.911,4.035,0.489,1.693
2017-07-21 11:54:50 UTC,131,47.6,9.6,1.854,1.911,4.034,0.489,1.693
2017-07-21 11:55:53 UTC,132,48.1,9.5,1.842,1.905,4.034,0.489,1.693
2017-07-21 11:56:56 UTC,133,48.9,9.3,1.864,1.921,4.035,0.489,1.693
2017-07-21 11:57:59 UTC,134,48.6,8.8,1.871,1.927,4.035,0.489,1.693
2017-07-21 11:59:02 UTC,135,48.0,9.0,1.868,1.928,4.034,0.490,1.693
2017-07-21 12:00:05 UTC,136,49.0,9.0,1.870,1.925,4.033,0.489,1.693
2017-07-21 12:01:08 UTC,137,50.0,8.7,1.873,1.929,4.035,0.489,1.693
2017-07-21 12:02:10 UTC,138,50.5,8.5,1.877,1.931,4.034,0.489,1.693
2017-07-21 12:03:13 UTC,139,51.5,8.1,1.884,1.938,4.033,0.489,1.693
2017-07-21 12:04:16 UTC,140,51.1,8.1,1.893,1.938,4.032,0.489,1.692
2017-07-21 12:05:18 UTC,141,49.3,8.4,1.882,1.933,4.034,0.490,1.693
2017-07-21 12:06:21 UTC,142,50.1,8.1,1.878,1.931,4.035,0.489,1.693
2017-07-21 12:07:24 UTC,143,50.0,8.3,1.879,1.932,4.035,0.490,1.693
2017-07-21 12:08:27 UTC,144,49.2,8.7,1.856,1.916,4.035,0.489,1.693
2017-07-21 12:09:29 UTC,145,49.2,8.8,1.852,1.912,4.035,0.489,1.693
2017-07-21 12:10:32 UTC,146,49.0,9.2,1.849,1.913,4.035,0.489,1.693
2017-07-21 12:11:35 UTC,147,49.8,8.7,1.860,1.923,4.035,0.489,1.693
2017-07-21 12:12:38 UTC,148,51.4,8.0,1.865,1.926,4.034,0.489,1.693
2017-07-21 12:13:41 UTC,149,51.7,7.6,1.881,1.929,4.026,0.490,1.693
2017-07-21 12:14:48 UTC,150,50.6,8.1,1.887,1.939,4.032,0.489,1.693
2017-07-21 12:15:46 UTC,151,50.7,7.9,1.872,1.931,4.034,0.489,1.693
2017-07-21 12:16:49 UTC,152,51.5,7.7,1.878,1.932,4.032,0.489,1.693
2017-07-21 12:17:52 UTC,153,51.6,7.5,1.855,1.923,4.033,0.489,1.693
2017-07-21 12:18:55 UTC,154,52.0,7.6,1.856,1.927,4.032,0.489,1.693
2017-07-21 12:19:58 UTC,155,52.6,7.4,1.864,1.937,4.033,0.489,1.693
2017-07-21 12:21:00 UTC,156,53.5,6.9,1.899,1.940,4.032,0.489,1.693
2017-07-21 12:22:03 UTC,157,52.4,7.0,1.886,1.939,4.033,0.489,1.693
2017-07-21 12:23:06 UTC,158,50.4,7.7,1.847,1.933,4.034,0.489,1.693
2017-07-21 12:24:09 UTC,159,49.7,7.9,1.847,1.937,4.034,0.489,1.693
2017-07-21 12:25:12 UTC,160,48.8,8.3,1.829,1.929,4.032,0.489,1.693
2017-07-21 12:26:15 UTC,161,49.7,8.2,1.834,1.934,4.032,0.489,1.693
2017-07-21 12:27:17 UTC,162,48.1,8.3,1.835,1.941,4.035,0.489,1.693
2017-07-21 12:28:20 UTC,163,47.4,8.8,1.838,1.947,4.027,0.490,1.693
2017-07-21 12:29:23 UTC,164,46.7,8.9,1.832,1.948,4.036,0.490,1.693
2017-07-21 12:30:25 UTC,165,46.2,9.1,1.836,1.954,4.035,0.490,1.693
2017-07-21 12:31:28 UTC,166,46.7,9.1,1.820,1.945,4.035,0.489,1.693
2017-07-21 12:32:31 UTC,167,48.4,8.3,1.818,1.945,4.036,0.489,1.693
2017-07-21 12:33:34 UTC,168,50.4,7.5,1.812,1.937,4.037,0.489,1.693
2017-07-21 12:34:37 UTC,169,49.1,8.1,1.804,1.933,4.036,0.489,1.693
2017-07-21 12:35:39 UTC,170,48.2,8.6,1.790,1.924,4.036,0.489,1.693
2017-07-21 12:36:42 UTC,171,48.5,8.6,1.786,1.921,4.037,0.490,1.694
2017-07-21 12:37:45 UTC,172,46.1,9.2,1.790,1.930,4.035,0.490,1.693
2017-07-21 12:38:48 UTC,173,46.8,9.1,1.793,1.935,4.037,0.490,1.694
2017-07-21 12:39:52 UTC,174,48.5,8.7,1.797,1.937,4.036,0.489,1.693
2017-07-21 12:40:53 UTC,175,49.2,8.3,1.774,1.920,4.029,0.489,1.693
2017-07-21 12:41:56 UTC,176,48.9,8.4,1.779,1.920,4.037,0.489,1.693
2017-07-21 12:42:59 UTC,177,49.6,8.1,1.771,1.917,4.037,0.489,1.693
2017-07-21 12:44:03 UTC,178,51.6,7.6,1.786,1.931,4.037,0.489,1.693
2017-07-21 12:45:05 UTC,179,52.7,6.8,1.794,1.936,4.036,0.489,1.693
2017-07-21 12:46:08 UTC,180,52.4,7.2,1.793,1.937,4.036,0.489,1.693
2017-07-21 12:47:10 UTC,181,50.9,7.2,1.795,1.944,4.037,0.489,1.693
2017-07-21 12:48:13 UTC,182,49.1,7.9,1.801,1.951,4.036,0.489,1.693
2017-07-21 12:49:16 UTC,183,47.8,8.3,1.612,1.754,4.032,0.489,1.693
