azimuth,elevation,temperature,humidity,vPanel,vPyra
0.543545675134,0.717521404232,0.605607476635514,1.0,0.8427672955974843,0.7620266120777892
0.544723673745,0.720112819632,0.6635514018691588,0.8434782608695651,0.8674004192872118,0.7661207778915047
0.54596208254,0.722818772729,0.7158878504672896,0.7347826086956522,0.8626834381551363,0.7661207778915047
0.5472105597,0.725524725825,0.7644859813084112,0.6695652173913044,0.8867924528301887,0.7691914022517912
0.548464071042,0.728230678922,0.7813084112149532,0.6260869565217392,1.0,0.7707267144319345
0.549727650749,0.730936632019,0.811214953271028,0.5956521739130435,0.8794549266247379,0.7743091095189355
0.550981162091,0.733585316267,0.8355140186915888,0.5652173913043478,0.8270440251572327,0.7804503582395087
0.552259844343,0.736276952152,0.8616822429906542,0.5260869565217391,0.7877358490566038,0.7789150460593655
0.553568731688,0.739011539673,0.8747663551401869,0.508695652173913,0.8008385744234802,0.7773797338792221
0.554842379759,0.741645906709,0.8785046728971962,0.4956521739130435,0.7767295597484277,0.7824974411463664
0.556146232922,0.744323225382,0.8747663551401869,0.491304347826087,0.7783018867924529,0.7942681678607985
0.557434983538,0.746957592418,0.8785046728971962,0.4869565217391304,0.7814465408805032,0.797338792221085
0.55875897343,0.74963491109,0.8616822429906542,0.4869565217391304,0.7767295597484277,0.7978505629477993
0.560087997503,0.75229791255,0.8766355140186916,0.4826086956521739,0.7809224318658281,0.8004094165813715
0.561427089941,0.754960914011,0.8841121495327102,0.4782608695652174,0.779874213836478,0.8019447287615148
0.56277121656,0.757609598259,0.8766355140186916,0.4739130434782609,0.7762054507337527,0.8014329580348004
0.564130445726,0.760258282507,0.8654205607476635,0.4782608695652174,0.7767295597484277,0.804503582395087
0.565474572346,0.762864015119,0.8542056074766355,0.4869565217391304,0.7725366876310272,0.8075742067553736
0.566848904059,0.765498382155,0.8261682242990654,0.5217391304347826,0.7725366876310272,0.8096212896622313
0.568233304135,0.768132749191,0.811214953271028,0.5391304347826087,0.7730607966457024,0.8106448311156602
0.569627772576,0.770767116227,0.8168224299065421,0.5260869565217391,0.7783018867924529,0.8157625383828045
0.57100713847,0.773344214415,0.822429906542056,0.5347826086956522,0.7814465408805032,0.8188331627430911
0.572421743639,0.775964264238,0.8373831775700934,0.5173913043478261,0.7840670859538784,0.8203684749232344
0.573846417173,0.778584314062,0.8429906542056075,0.508695652173913,0.7835429769392035,0.81985670419652
0.57528115907,0.781190046674,0.82803738317757,0.5217391304347826,0.7819706498951782,0.8213920163766633
0.57672093515,0.783795779286,0.8355140186915888,0.508695652173913,0.790356394129979,0.828045035823951
