created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2017-08-07 10:27:26 UTC,116,55.4,3.3,1.520,1.718,4.054,0.492,1.699
2017-08-07 10:28:29 UTC,117,55.6,3.5,1.532,1.729,4.053,0.491,1.699
2017-08-07 10:29:31 UTC,118,55.3,3.4,1.528,1.731,4.040,0.491,1.699
2017-08-07 10:30:34 UTC,119,55.9,3.4,1.550,1.747,4.039,0.491,1.699
2017-08-07 10:31:37 UTC,120,57.4,2.7,1.559,1.747,4.052,0.491,1.699
2017-08-07 10:32:40 UTC,121,57.0,2.7,1.571,1.759,4.052,0.491,1.699
2017-08-07 10:33:43 UTC,122,57.3,2.2,1.580,1.767,4.052,0.491,1.699
2017-08-07 10:34:46 UTC,123,55.5,2.6,1.584,1.773,4.053,0.491,1.699
2017-08-07 10:35:49 UTC,124,54.6,2.4,1.586,1.774,4.054,0.491,1.699
2017-08-07 10:36:51 UTC,125,53.4,2.7,1.587,1.777,4.054,0.492,1.699
2017-08-07 10:37:54 UTC,126,53.0,2.7,1.585,1.775,4.053,0.491,1.699
2017-08-07 10:38:57 UTC,127,52.5,2.8,1.592,1.781,4.053,0.491,1.699
2017-08-07 10:40:00 UTC,128,52.5,3.1,1.590,1.779,4.053,0.491,1.699
2017-08-07 10:41:02 UTC,129,52.3,3.3,1.596,1.784,4.053,0.491,1.699
2017-08-07 10:42:04 UTC,130,51.8,3.3,1.595,1.785,4.055,0.492,1.700
2017-08-07 10:43:06 UTC,131,52.6,3.1,1.600,1.789,4.054,0.492,1.699
2017-08-07 10:44:08 UTC,132,52.4,3.1,1.620,1.806,4.054,0.491,1.699
2017-08-07 10:45:09 UTC,133,51.1,3.4,1.611,1.800,4.055,0.492,1.700
2017-08-07 10:46:11 UTC,134,52.5,3.4,1.619,1.803,4.053,0.492,1.699
2017-08-07 10:47:14 UTC,135,54.9,2.8,1.626,1.805,4.053,0.492,1.699
2017-08-07 10:48:17 UTC,136,56.1,2.1,1.631,1.808,4.053,0.492,1.700
2017-08-07 10:49:20 UTC,137,56.1,2.3,1.631,1.810,4.053,0.491,1.699
2017-08-07 10:50:23 UTC,138,57.4,1.9,1.634,1.809,4.052,0.491,1.699
2017-08-07 10:51:26 UTC,139,58.3,2.0,1.648,1.821,4.052,0.491,1.699
2017-08-07 10:52:29 UTC,140,57.8,1.8,1.652,1.823,4.052,0.491,1.699
2017-08-07 10:53:31 UTC,141,57.2,1.9,1.651,1.825,4.052,0.491,1.699
2017-08-07 10:54:34 UTC,142,56.9,2.0,1.662,1.832,4.052,0.491,1.699
2017-08-07 10:55:37 UTC,143,57.0,1.8,1.673,1.842,4.051,0.491,1.699
2017-08-07 10:56:40 UTC,144,55.8,1.9,1.665,1.837,4.052,0.491,1.699
2017-08-07 10:57:43 UTC,145,54.4,2.2,1.670,1.843,4.054,0.492,1.699
2017-08-07 10:58:46 UTC,146,52.6,2.5,1.667,1.843,4.053,0.491,1.699
2017-08-07 10:59:48 UTC,147,53.0,2.4,1.671,1.847,4.054,0.491,1.699
2017-08-07 11:00:51 UTC,148,51.8,2.7,1.668,1.845,4.054,0.492,1.699
2017-08-07 11:01:54 UTC,149,53.0,2.9,1.675,1.851,4.053,0.492,1.699
2017-08-07 11:02:57 UTC,150,53.9,2.4,1.682,1.853,4.053,0.492,1.699
2017-08-07 11:04:00 UTC,151,54.5,2.4,1.682,1.853,4.052,0.491,1.699
2017-08-07 11:05:03 UTC,152,54.9,2.4,1.684,1.853,4.053,0.492,1.699
2017-08-07 11:06:06 UTC,153,55.6,2.2,1.694,1.860,4.052,0.491,1.699
2017-08-07 11:07:08 UTC,154,55.0,2.2,1.691,1.859,4.051,0.491,1.698
2017-08-07 11:08:09 UTC,155,54.2,2.3,1.695,1.863,4.052,0.492,1.699
2017-08-07 11:09:11 UTC,156,54.0,2.2,1.703,1.869,4.052,0.491,1.699
2017-08-07 11:10:13 UTC,157,53.4,2.3,1.709,1.875,4.052,0.492,1.699
2017-08-07 11:11:15 UTC,158,55.2,2.1,1.712,1.874,4.051,0.491,1.699
2017-08-07 11:12:17 UTC,159,56.1,1.8,1.726,1.884,4.051,0.491,1.699
2017-08-07 11:13:20 UTC,160,56.7,1.9,1.709,1.870,4.051,0.491,1.699
2017-08-07 11:14:23 UTC,161,55.7,1.7,1.729,1.887,4.051,0.492,1.699
2017-08-07 11:15:26 UTC,162,54.4,1.6,1.729,1.889,4.052,0.491,1.699
2017-08-07 11:16:28 UTC,163,55.6,1.7,1.732,1.891,4.050,0.491,1.699
2017-08-07 11:17:31 UTC,164,56.6,1.2,1.730,1.887,4.050,0.491,1.698
2017-08-07 11:18:34 UTC,165,56.0,1.2,1.731,1.891,4.051,0.491,1.699
2017-08-07 11:19:37 UTC,166,57.2,1.4,1.733,1.890,4.052,0.491,1.699
2017-08-07 11:20:40 UTC,167,58.2,1.1,1.729,1.887,4.051,0.491,1.699
2017-08-07 11:21:43 UTC,168,56.9,1.3,1.732,1.890,4.051,0.491,1.699
2017-08-07 11:22:46 UTC,169,54.1,1.4,1.734,1.902,4.038,0.491,1.699
2017-08-07 11:23:48 UTC,170,52.5,1.8,1.733,1.897,4.051,0.491,1.699
2017-08-07 11:24:51 UTC,171,53.2,1.7,1.742,1.904,4.043,0.491,1.699
2017-08-07 11:25:54 UTC,172,52.9,1.5,1.741,1.905,4.044,0.491,1.699
2017-08-07 11:26:57 UTC,173,53.0,1.5,1.743,1.906,4.043,0.491,1.699
2017-08-07 11:28:00 UTC,174,53.2,1.5,1.741,1.905,4.042,0.491,1.699
2017-08-07 11:29:03 UTC,175,54.5,1.4,1.744,1.908,4.042,0.491,1.699
2017-08-07 11:30:06 UTC,176,56.3,1.3,1.752,1.909,4.041,0.491,1.699
2017-08-07 11:31:09 UTC,177,56.5,1.5,1.751,1.914,4.026,0.491,1.699
2017-08-07 11:32:12 UTC,178,56.6,1.1,1.759,1.917,4.041,0.491,1.699
2017-08-07 11:33:14 UTC,179,55.4,1.4,1.756,1.914,4.041,0.491,1.700
2017-08-07 11:34:16 UTC,180,55.3,1.4,1.761,1.922,4.043,0.491,1.700
2017-08-07 11:35:18 UTC,181,56.4,1.2,1.756,1.917,4.040,0.491,1.699
2017-08-07 11:36:20 UTC,182,56.4,1.3,1.753,1.913,4.041,0.491,1.699
2017-08-07 11:37:22 UTC,183,56.2,1.1,1.748,1.909,4.042,0.491,1.699
2017-08-07 11:38:24 UTC,184,56.0,1.2,1.757,1.917,4.041,0.491,1.699
2017-08-07 11:39:26 UTC,185,55.8,1.5,1.762,1.923,4.041,0.491,1.699
2017-08-07 11:40:28 UTC,186,57.3,1.3,1.771,1.927,4.041,0.491,1.699
2017-08-07 11:41:31 UTC,187,59.6,1.1,1.774,1.927,4.039,0.491,1.699
2017-08-07 11:42:34 UTC,188,60.6,0.9,1.776,1.929,4.038,0.491,1.699
2017-08-07 11:43:37 UTC,189,61.1,0.8,1.778,1.927,4.038,0.491,1.699
2017-08-07 11:44:40 UTC,190,61.1,0.7,1.769,1.930,4.023,0.491,1.698
2017-08-07 11:45:43 UTC,191,60.2,0.8,1.777,1.933,4.038,0.491,1.699
2017-08-07 11:46:46 UTC,192,58.8,1.0,1.784,1.941,4.038,0.491,1.698
2017-08-07 11:47:48 UTC,193,58.4,0.8,1.778,1.937,4.038,0.491,1.698
2017-08-07 11:48:51 UTC,194,59.7,0.7,1.750,1.922,4.038,0.491,1.699
2017-08-07 11:49:54 UTC,195,60.0,0.7,1.779,1.934,4.037,0.491,1.698
2017-08-07 11:50:57 UTC,196,60.0,0.8,1.771,1.931,4.039,0.491,1.699
2017-08-07 11:52:00 UTC,197,59.2,0.8,1.769,1.932,4.038,0.491,1.698
2017-08-07 11:53:03 UTC,198,56.0,1.3,1.769,1.938,4.038,0.491,1.699
2017-08-07 11:54:06 UTC,199,56.6,1.1,1.762,1.935,4.039,0.491,1.699
2017-08-07 11:55:08 UTC,200,58.0,0.8,1.766,1.934,4.039,0.491,1.699
2017-08-07 11:56:11 UTC,201,56.9,0.8,1.760,1.933,4.039,0.491,1.699
2017-08-07 11:57:14 UTC,202,56.9,0.9,1.756,1.929,4.039,0.491,1.699
2017-08-07 11:58:17 UTC,203,56.6,1.0,1.765,1.936,4.038,0.491,1.699
2017-08-07 11:59:19 UTC,204,56.4,1.0,1.762,1.935,4.039,0.491,1.699
2017-08-07 12:00:21 UTC,205,56.6,1.0,1.765,1.937,4.038,0.491,1.698
2017-08-07 12:01:23 UTC,206,54.7,1.4,1.760,1.938,4.040,0.491,1.699
2017-08-07 12:02:24 UTC,207,54.5,1.5,1.755,1.935,4.040,0.491,1.699
2017-08-07 12:03:26 UTC,208,55.4,1.4,1.754,1.933,4.040,0.491,1.699
2017-08-07 12:04:28 UTC,209,55.2,1.1,1.751,1.932,4.040,0.492,1.699
2017-08-07 12:05:31 UTC,210,54.0,1.3,1.745,1.930,4.040,0.491,1.699
2017-08-07 12:06:34 UTC,211,55.2,1.3,1.747,1.933,4.041,0.492,1.700
2017-08-07 12:07:37 UTC,212,56.8,1.1,1.755,1.937,4.039,0.491,1.699
2017-08-07 12:08:40 UTC,213,58.0,0.9,1.765,1.944,4.039,0.491,1.699
2017-08-07 12:09:43 UTC,214,56.6,1.1,1.762,1.946,4.040,0.492,1.699
2017-08-07 12:10:45 UTC,215,56.0,1.3,1.761,1.946,4.039,0.491,1.699
2017-08-07 12:11:48 UTC,216,55.3,1.5,1.753,1.941,4.039,0.491,1.698
2017-08-07 12:12:51 UTC,217,55.5,1.1,1.751,1.938,4.039,0.491,1.699
2017-08-07 12:13:54 UTC,218,54.7,1.1,1.749,1.939,4.038,0.492,1.699
2017-08-07 12:14:57 UTC,219,56.0,1.0,1.752,1.940,4.040,0.491,1.699
2017-08-07 12:16:00 UTC,220,56.9,0.8,1.757,1.944,4.038,0.491,1.699
2017-08-07 12:17:03 UTC,221,57.6,0.8,1.753,1.941,4.038,0.492,1.699
2017-08-07 12:18:05 UTC,222,57.8,0.8,1.750,1.945,4.023,0.491,1.699
2017-08-07 12:19:08 UTC,223,57.2,0.9,1.748,1.940,4.039,0.491,1.699
2017-08-07 12:20:11 UTC,224,58.1,0.8,1.751,1.939,4.039,0.491,1.699
2017-08-07 12:21:14 UTC,225,59.0,0.6,1.748,1.938,4.040,0.491,1.699
2017-08-07 12:22:17 UTC,226,57.7,0.9,1.748,1.939,4.039,0.491,1.699
2017-08-07 12:23:20 UTC,227,56.4,1.1,1.744,1.938,4.039,0.491,1.699
2017-08-07 12:24:22 UTC,228,54.8,1.2,1.737,1.937,4.039,0.491,1.699
2017-08-07 12:25:23 UTC,229,55.7,1.2,1.733,1.934,4.040,0.491,1.699
2017-08-07 12:26:25 UTC,230,55.4,1.5,1.731,1.935,4.040,0.491,1.699
2017-08-07 12:27:27 UTC,231,56.5,1.2,1.735,1.935,4.039,0.491,1.699
2017-08-07 12:28:29 UTC,232,56.7,0.9,1.734,1.932,4.039,0.491,1.699
2017-08-07 12:29:31 UTC,233,57.9,0.8,1.734,1.935,4.039,0.491,1.699
2017-08-07 12:30:34 UTC,234,57.6,0.8,1.735,1.935,4.039,0.491,1.699
2017-08-07 12:31:37 UTC,235,55.9,1.0,1.733,1.936,4.039,0.491,1.699
2017-08-07 12:32:39 UTC,236,57.0,1.0,1.723,1.933,4.023,0.491,1.699
2017-08-07 12:33:42 UTC,237,57.8,0.7,1.728,1.930,4.039,0.491,1.699
2017-08-07 12:34:45 UTC,238,58.9,0.7,1.731,1.932,4.038,0.491,1.699
2017-08-07 12:35:48 UTC,239,60.6,0.5,1.733,1.933,4.037,0.491,1.699
2017-08-07 12:36:51 UTC,240,61.9,0.3,1.734,1.933,4.037,0.491,1.699
2017-08-07 12:37:54 UTC,241,62.6,0.2,1.728,1.933,4.023,0.491,1.699
2017-08-07 12:38:57 UTC,242,61.3,0.4,1.733,1.936,4.036,0.491,1.699
2017-08-07 12:40:00 UTC,243,60.0,0.4,1.727,1.935,4.037,0.491,1.699
2017-08-07 12:41:03 UTC,244,60.3,0.3,1.725,1.931,4.037,0.491,1.699
2017-08-07 12:42:06 UTC,245,60.1,0.4,1.735,1.940,4.037,0.491,1.699
2017-08-07 12:43:08 UTC,246,57.0,0.5,1.716,1.928,4.040,0.491,1.699
2017-08-07 12:44:11 UTC,247,57.1,0.5,1.722,1.933,4.038,0.491,1.699
2017-08-07 12:45:14 UTC,248,58.0,0.5,1.710,1.928,4.039,0.491,1.699
2017-08-07 12:46:17 UTC,249,56.8,0.5,1.708,1.928,4.039,0.491,1.699
2017-08-07 12:47:20 UTC,250,55.5,0.7,1.707,1.927,4.040,0.491,1.699
2017-08-07 12:48:23 UTC,251,56.0,0.7,1.702,1.922,4.038,0.491,1.698
2017-08-07 12:49:25 UTC,252,55.2,0.8,1.707,1.928,4.039,0.491,1.699
2017-08-07 12:50:27 UTC,253,54.8,0.8,1.700,1.925,4.039,0.491,1.699
2017-08-07 12:51:29 UTC,254,54.7,0.9,1.699,1.929,4.040,0.491,1.699
2017-08-07 12:52:31 UTC,255,56.6,0.7,1.700,1.925,4.038,0.491,1.699
2017-08-07 12:53:33 UTC,256,57.0,0.4,1.696,1.924,4.038,0.491,1.699
2017-08-07 12:54:35 UTC,257,56.8,0.7,1.702,1.929,4.038,0.491,1.698
2017-08-07 12:55:37 UTC,258,55.6,0.7,1.701,1.932,4.038,0.491,1.699
2017-08-07 12:56:39 UTC,259,54.6,0.8,1.704,1.938,4.038,0.491,1.699
2017-08-07 12:57:42 UTC,260,55.3,0.8,1.648,1.881,4.040,0.491,1.699
2017-08-07 12:58:45 UTC,261,54.7,1.1,1.563,1.806,4.040,0.491,1.699
2017-08-07 12:59:48 UTC,262,55.1,0.9,1.164,1.477,4.044,0.491,1.699
2017-08-07 13:00:51 UTC,263,55.4,0.8,1.341,1.659,4.041,0.491,1.699
2017-08-07 13:01:54 UTC,264,56.4,0.8,1.265,1.574,4.043,0.491,1.699
2017-08-07 13:02:57 UTC,265,55.7,0.5,1.245,1.550,4.043,0.491,1.699
2017-08-07 13:03:59 UTC,266,53.7,0.6,1.370,1.635,4.043,0.491,1.699
2017-08-07 13:05:02 UTC,267,53.4,0.9,1.622,1.874,4.039,0.491,1.699
2017-08-07 13:06:05 UTC,268,55.0,0.8,1.732,1.964,4.038,0.491,1.698
2017-08-07 13:07:08 UTC,269,56.0,0.7,1.488,1.773,4.040,0.491,1.699
2017-08-07 13:08:11 UTC,270,56.7,0.6,1.707,1.942,4.039,0.491,1.699
2017-08-07 13:09:14 UTC,271,56.0,0.4,1.781,2.007,4.038,0.491,1.699
2017-08-07 13:10:16 UTC,272,55.2,0.4,1.735,1.948,4.039,0.491,1.699
2017-08-07 13:11:19 UTC,273,55.2,0.5,1.795,2.024,4.038,0.491,1.699
2017-08-07 13:12:22 UTC,274,55.5,0.4,0.880,1.151,4.048,0.491,1.699
2017-08-07 13:13:25 UTC,275,54.3,0.7,1.087,1.424,4.045,0.491,1.699
2017-08-07 13:14:28 UTC,276,53.7,0.7,0.965,1.270,4.047,0.491,1.699
2017-08-07 13:15:30 UTC,277,54.3,0.7,1.106,1.429,4.044,0.491,1.699
2017-08-07 13:16:32 UTC,278,54.2,0.8,1.281,1.578,4.043,0.491,1.699
2017-08-07 13:17:33 UTC,279,53.5,0.8,1.313,1.599,4.043,0.491,1.699
2017-08-07 13:18:35 UTC,280,54.7,0.6,1.606,1.856,4.039,0.491,1.699
2017-08-07 13:19:37 UTC,281,55.5,0.4,1.433,1.685,4.041,0.491,1.699
2017-08-07 13:20:39 UTC,282,54.4,0.5,1.045,1.367,4.045,0.491,1.699
2017-08-07 13:21:42 UTC,283,54.3,0.7,1.445,1.681,4.041,0.491,1.699
2017-08-07 13:22:45 UTC,284,54.7,0.6,1.617,1.830,4.040,0.491,1.699
2017-08-07 13:23:48 UTC,285,54.7,0.6,0.976,1.296,4.046,0.491,1.699
2017-08-07 13:24:51 UTC,286,53.3,0.5,0.649,0.810,4.052,0.491,1.699
2017-08-07 13:25:53 UTC,287,51.0,1.0,0.595,0.766,4.052,0.491,1.699
2017-08-07 13:26:56 UTC,288,47.7,1.2,0.553,0.686,4.055,0.491,1.699
2017-08-07 13:27:59 UTC,289,46.0,1.6,0.589,0.752,4.052,0.491,1.699
2017-08-07 13:29:02 UTC,290,45.0,1.9,0.745,0.982,4.052,0.491,1.699
2017-08-07 13:30:05 UTC,291,45.4,1.5,0.724,0.924,4.052,0.491,1.699
2017-08-07 13:31:08 UTC,292,45.0,1.8,0.559,0.699,4.054,0.491,1.699
2017-08-07 13:32:11 UTC,293,45.0,1.9,0.836,1.087,4.050,0.492,1.699
2017-08-07 13:33:13 UTC,294,46.6,1.7,0.784,1.031,4.051,0.492,1.700
2017-08-07 13:34:16 UTC,295,47.0,1.6,0.526,0.648,4.055,0.491,1.699
2017-08-07 13:35:19 UTC,296,47.3,1.7,0.714,0.906,4.052,0.491,1.700
