created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2017-07-20 11:47:46 UTC,23,45.0,12.7,1.777,1.851,4.045,0.489,1.693
2017-07-20 11:48:46 UTC,24,46.6,12.0,1.780,1.849,4.044,0.489,1.693
2017-07-20 11:49:49 UTC,25,41.9,13.8,1.789,1.854,4.044,0.489,1.692
2017-07-20 11:50:51 UTC,26,45.3,12.9,1.798,1.857,4.035,0.489,1.693
2017-07-20 11:51:54 UTC,27,44.7,12.7,1.794,1.863,4.045,0.489,1.693
2017-07-20 11:52:57 UTC,28,39.6,16.7,1.785,1.870,4.045,0.489,1.693
2017-07-20 11:53:59 UTC,29,41.2,15.8,1.790,1.876,4.045,0.489,1.693
2017-07-20 11:55:03 UTC,30,45.9,12.8,1.792,1.878,4.045,0.489,1.693
2017-07-20 11:56:05 UTC,31,44.8,13.1,1.781,1.871,4.045,0.490,1.693
2017-07-20 11:57:08 UTC,32,44.6,12.8,1.783,1.873,4.043,0.489,1.693
2017-07-20 11:58:10 UTC,33,44.3,13.1,1.783,1.873,4.045,0.489,1.693
2017-07-20 11:59:13 UTC,34,42.7,14.3,1.793,1.882,4.044,0.489,1.693
2017-07-20 12:00:16 UTC,35,43.1,14.6,1.806,1.893,4.045,0.489,1.693
2017-07-20 12:01:19 UTC,36,43.7,13.6,1.809,1.895,4.043,0.489,1.693
2017-07-20 12:02:21 UTC,37,45.1,12.8,1.816,1.902,4.044,0.489,1.693
2017-07-20 12:03:24 UTC,38,46.0,12.8,1.804,1.891,4.043,0.489,1.692
2017-07-20 12:04:27 UTC,39,46.3,12.4,1.801,1.889,4.044,0.489,1.693
2017-07-20 12:05:30 UTC,40,46.5,12.2,1.803,1.889,4.042,0.489,1.693
2017-07-20 12:06:33 UTC,41,45.2,12.8,1.800,1.886,4.042,0.489,1.693
2017-07-20 12:07:35 UTC,42,41.0,15.9,1.795,1.886,4.043,0.489,1.693
2017-07-20 12:08:38 UTC,43,44.1,13.8,1.790,1.884,4.043,0.489,1.693
2017-07-20 12:09:40 UTC,44,45.8,12.9,1.785,1.880,4.039,0.489,1.693
2017-07-20 12:10:43 UTC,45,46.0,12.3,1.783,1.878,4.042,0.489,1.693
2017-07-20 12:11:46 UTC,46,46.3,12.0,1.781,1.877,4.041,0.489,1.693
2017-07-20 12:12:49 UTC,47,47.8,11.6,1.780,1.869,4.038,0.489,1.692
2017-07-20 12:13:52 UTC,48,47.7,11.6,1.781,1.878,4.040,0.489,1.693
2017-07-20 12:14:54 UTC,49,47.4,11.3,1.815,1.876,4.039,0.489,1.693
2017-07-20 12:15:57 UTC,50,47.3,11.1,1.842,1.876,4.040,0.489,1.693
2017-07-20 12:17:00 UTC,51,46.5,11.7,1.821,1.876,4.040,0.489,1.693
2017-07-20 12:18:02 UTC,52,43.3,14.2,1.795,1.885,4.041,0.489,1.693
2017-07-20 12:19:05 UTC,53,41.9,13.7,1.797,1.889,4.035,0.489,1.693
2017-07-20 12:20:09 UTC,54,41.2,14.7,1.795,1.892,4.040,0.489,1.693
2017-07-20 12:21:11 UTC,55,41.5,14.8,1.792,1.891,4.040,0.489,1.692
2017-07-20 12:22:15 UTC,56,45.2,12.1,1.786,1.886,4.040,0.489,1.693
2017-07-20 12:23:16 UTC,57,45.6,11.6,1.783,1.884,4.040,0.489,1.692
2017-07-20 12:24:19 UTC,58,45.9,11.5,1.784,1.883,4.039,0.489,1.692
2017-07-20 12:25:21 UTC,59,46.0,11.9,1.786,1.886,4.040,0.489,1.693
2017-07-20 12:26:24 UTC,60,47.1,11.4,1.794,1.891,4.040,0.489,1.693
2017-07-20 12:27:27 UTC,61,47.5,11.2,1.800,1.896,4.035,0.489,1.692
2017-07-20 12:28:30 UTC,62,42.1,13.7,1.804,1.903,4.041,0.489,1.693
2017-07-20 12:29:33 UTC,63,42.9,13.8,1.808,1.907,4.040,0.489,1.693
2017-07-20 12:30:36 UTC,64,43.1,14.0,1.799,1.904,4.040,0.489,1.693
2017-07-20 12:31:38 UTC,65,45.2,12.8,1.786,1.893,4.042,0.489,1.692
2017-07-20 12:32:41 UTC,66,47.0,11.6,1.787,1.891,4.041,0.489,1.693
2017-07-20 12:33:43 UTC,67,46.3,11.7,1.776,1.883,4.041,0.489,1.693
2017-07-20 12:34:46 UTC,68,47.2,11.7,1.766,1.877,4.040,0.489,1.693
2017-07-20 12:35:49 UTC,69,48.2,11.3,1.770,1.878,4.040,0.489,1.693
2017-07-20 12:36:52 UTC,70,45.0,12.4,1.763,1.875,4.039,0.489,1.692
2017-07-20 12:37:54 UTC,71,40.2,15.9,1.762,1.880,4.035,0.489,1.693
2017-07-20 12:38:57 UTC,72,46.2,12.1,1.770,1.885,4.039,0.489,1.693
2017-07-20 12:40:00 UTC,73,46.1,11.8,1.773,1.887,4.039,0.489,1.692
2017-07-20 12:41:02 UTC,74,47.7,11.5,1.768,1.880,4.038,0.489,1.693
2017-07-20 12:42:05 UTC,75,47.9,11.3,1.773,1.883,4.034,0.489,1.692
2017-07-20 12:43:09 UTC,76,47.0,11.9,1.761,1.882,4.039,0.489,1.692
2017-07-20 12:44:11 UTC,77,47.5,11.5,1.758,1.878,4.038,0.489,1.693
2017-07-20 12:45:14 UTC,78,47.6,11.5,1.752,1.874,4.038,0.489,1.692
2017-07-20 12:46:16 UTC,79,42.2,14.7,1.753,1.876,4.036,0.489,1.693
2017-07-20 12:47:19 UTC,80,44.9,12.8,1.747,1.875,4.039,0.489,1.692
2017-07-20 12:48:22 UTC,81,40.0,15.8,1.742,1.873,4.037,0.489,1.693
2017-07-20 12:49:24 UTC,82,45.0,13.1,1.737,1.873,4.036,0.489,1.693
2017-07-20 12:50:27 UTC,83,47.7,11.8,1.734,1.871,4.038,0.489,1.693
2017-07-20 12:51:30 UTC,84,48.7,11.3,1.738,1.872,4.037,0.489,1.693
2017-07-20 12:52:33 UTC,85,45.1,12.5,1.735,1.871,4.037,0.489,1.693
2017-07-20 12:53:35 UTC,86,47.7,11.7,1.735,1.871,4.036,0.489,1.693
2017-07-20 12:54:38 UTC,87,47.8,11.4,1.730,1.870,4.037,0.489,1.693
2017-07-20 12:55:41 UTC,88,47.7,11.6,1.726,1.868,4.037,0.489,1.693
2017-07-20 12:56:44 UTC,89,42.9,13.7,1.723,1.864,4.037,0.489,1.693
2017-07-20 12:57:46 UTC,90,41.7,14.5,1.716,1.863,4.039,0.489,1.693
2017-07-20 12:58:49 UTC,91,45.6,12.3,1.710,1.858,4.039,0.489,1.693
2017-07-20 12:59:52 UTC,92,47.5,11.3,1.698,1.849,4.039,0.489,1.693
2017-07-20 13:00:54 UTC,93,46.4,12.0,1.687,1.840,4.034,0.489,1.693
2017-07-20 13:01:57 UTC,94,47.8,11.3,1.689,1.845,4.037,0.489,1.692
2017-07-20 13:03:00 UTC,95,48.4,11.1,1.693,1.849,4.037,0.489,1.693
2017-07-20 13:04:03 UTC,96,41.4,14.7,1.693,1.849,4.037,0.489,1.693
2017-07-20 13:05:05 UTC,97,42.0,14.8,1.682,1.846,4.037,0.489,1.692
2017-07-20 13:06:09 UTC,98,41.4,14.8,1.682,1.846,4.034,0.489,1.693
2017-07-20 13:07:11 UTC,99,39.0,16.1,1.673,1.849,4.037,0.489,1.693
2017-07-20 13:08:13 UTC,100,40.3,15.6,1.674,1.849,4.038,0.489,1.693
2017-07-20 13:09:16 UTC,101,41.2,14.8,1.674,1.851,4.038,0.489,1.693
2017-07-20 13:10:19 UTC,102,44.6,12.8,1.674,1.852,4.037,0.489,1.693
2017-07-20 13:11:22 UTC,103,41.3,14.5,1.671,1.852,4.038,0.489,1.693
2017-07-20 13:12:24 UTC,104,37.8,16.8,1.667,1.851,4.039,0.489,1.693
2017-07-20 13:13:27 UTC,105,40.3,15.0,1.668,1.858,4.038,0.489,1.693
2017-07-20 13:14:30 UTC,106,44.2,12.6,1.674,1.864,4.038,0.489,1.693
2017-07-20 13:15:33 UTC,107,43.9,12.4,1.661,1.855,4.037,0.489,1.693
2017-07-20 13:16:35 UTC,108,47.4,11.1,1.662,1.852,4.038,0.489,1.693
2017-07-20 13:17:38 UTC,109,46.8,11.3,1.653,1.848,4.037,0.489,1.693
2017-07-20 13:18:41 UTC,110,42.1,14.2,1.641,1.844,4.038,0.489,1.693
2017-07-20 13:19:43 UTC,111,40.2,15.1,1.635,1.835,4.038,0.489,1.692
2017-07-20 13:20:46 UTC,112,43.3,13.3,1.628,1.831,4.036,0.489,1.692
2017-07-20 13:21:49 UTC,113,44.4,13.2,1.621,1.826,4.039,0.489,1.693
2017-07-20 13:22:52 UTC,114,47.7,11.3,1.617,1.828,4.038,0.489,1.693
2017-07-20 13:23:54 UTC,115,46.7,11.6,1.619,1.824,4.032,0.489,1.693
2017-07-20 13:24:57 UTC,116,47.3,11.3,1.620,1.825,4.038,0.489,1.692
2017-07-20 13:26:00 UTC,117,43.9,12.7,1.609,1.819,4.038,0.489,1.692
2017-07-20 13:27:02 UTC,118,42.0,14.1,1.607,1.819,4.038,0.489,1.692
2017-07-20 13:28:05 UTC,119,46.8,11.8,1.607,1.817,4.036,0.489,1.692
2017-07-20 13:29:09 UTC,120,47.4,11.9,1.602,1.814,4.038,0.489,1.692
2017-07-20 13:30:11 UTC,121,46.7,12.2,1.599,1.813,4.036,0.489,1.693
2017-07-20 13:31:14 UTC,122,41.5,14.9,1.586,1.806,4.036,0.489,1.693
2017-07-20 13:32:16 UTC,123,46.1,13.0,1.590,1.811,4.030,0.489,1.693
2017-07-20 13:33:19 UTC,124,41.6,13.2,1.581,1.810,4.038,0.489,1.693
2017-07-20 13:34:22 UTC,125,43.1,13.1,1.577,1.807,4.035,0.489,1.693
2017-07-20 13:35:24 UTC,126,43.9,11.8,1.568,1.802,4.037,0.489,1.693
2017-07-20 13:36:27 UTC,127,45.8,11.5,1.559,1.796,4.036,0.489,1.694
2017-07-20 13:37:30 UTC,128,41.9,13.4,1.546,1.785,4.036,0.489,1.693
2017-07-20 13:38:33 UTC,129,37.8,16.5,1.536,1.782,4.036,0.489,1.693
2017-07-20 13:39:35 UTC,130,39.6,15.2,1.533,1.781,4.032,0.489,1.693
2017-07-20 13:40:38 UTC,131,41.4,14.1,1.533,1.779,4.037,0.489,1.693
2017-07-20 13:41:41 UTC,132,43.1,13.5,1.527,1.778,4.037,0.489,1.693
2017-07-20 13:42:44 UTC,133,44.8,12.4,1.522,1.774,4.036,0.489,1.693
2017-07-20 13:43:46 UTC,134,43.5,13.3,1.520,1.775,4.038,0.489,1.692
2017-07-20 13:44:49 UTC,135,43.1,13.6,1.516,1.772,4.038,0.489,1.693
2017-07-20 13:45:52 UTC,136,42.7,13.9,1.509,1.770,4.037,0.489,1.693
2017-07-20 13:46:54 UTC,137,46.0,12.4,1.502,1.768,4.037,0.489,1.693
2017-07-20 13:47:57 UTC,138,42.3,14.2,1.498,1.766,4.037,0.489,1.692
2017-07-20 13:49:00 UTC,139,44.8,12.9,1.497,1.764,4.037,0.489,1.693
2017-07-20 13:50:03 UTC,140,44.5,13.2,1.492,1.762,4.036,0.489,1.693
2017-07-20 13:51:05 UTC,141,43.5,13.4,1.495,1.760,4.036,0.489,1.692
2017-07-20 13:52:08 UTC,142,44.9,13.1,1.490,1.761,4.032,0.489,1.693
2017-07-20 13:53:11 UTC,143,41.2,15.6,1.482,1.757,4.037,0.489,1.693
2017-07-20 13:54:15 UTC,144,37.5,17.5,1.477,1.755,4.034,0.489,1.693
2017-07-20 13:55:18 UTC,145,39.4,16.4,1.486,1.752,4.035,0.489,1.693
2017-07-20 13:56:19 UTC,146,40.0,16.1,1.475,1.747,4.036,0.489,1.693
2017-07-20 13:57:22 UTC,147,43.2,13.1,1.473,1.747,4.035,0.489,1.693
2017-07-20 14:12:15 UTC,148,40.2,14.7,1.409,1.713,4.045,0.489,1.693
2017-07-20 14:13:18 UTC,149,43.3,12.7,1.405,1.712,4.044,0.489,1.693
2017-07-20 14:14:21 UTC,150,41.9,13.1,1.396,1.707,4.045,0.489,1.693
2017-07-20 14:15:27 UTC,151,45.3,11.4,1.386,1.695,4.041,0.489,1.693
2017-07-20 14:16:26 UTC,152,46.9,11.0,1.383,1.698,4.044,0.489,1.693
2017-07-20 14:17:28 UTC,153,47.8,11.0,1.361,1.673,4.044,0.489,1.692
2017-07-20 14:18:31 UTC,154,45.4,11.2,1.359,1.677,4.042,0.489,1.692
2017-07-20 14:19:34 UTC,155,47.4,10.4,1.354,1.674,4.045,0.489,1.692
2017-07-20 14:20:37 UTC,156,47.5,10.6,1.345,1.670,4.045,0.489,1.693
2017-07-20 14:21:39 UTC,157,46.6,11.6,1.338,1.662,4.045,0.489,1.692
2017-07-20 14:22:42 UTC,158,48.2,10.7,1.325,1.652,4.036,0.489,1.692
2017-07-20 14:23:45 UTC,159,46.2,11.1,1.325,1.654,4.045,0.489,1.692
2017-07-20 14:24:47 UTC,160,48.0,10.2,1.328,1.659,4.045,0.489,1.692
2017-07-20 14:25:50 UTC,161,48.0,10.2,1.320,1.654,4.045,0.489,1.693
2017-07-20 14:26:53 UTC,162,46.7,10.5,1.313,1.652,4.045,0.489,1.693
2017-07-20 14:27:56 UTC,163,45.7,11.5,1.294,1.638,4.045,0.489,1.693
2017-07-20 14:28:59 UTC,164,47.4,11.1,1.288,1.633,4.044,0.489,1.693
2017-07-20 14:30:03 UTC,165,47.2,11.1,1.282,1.630,4.043,0.489,1.693
2017-07-20 14:31:04 UTC,166,47.2,11.1,1.278,1.631,4.041,0.489,1.692
2017-07-20 14:32:07 UTC,167,44.7,12.8,1.266,1.625,4.045,0.489,1.692
2017-07-20 14:33:09 UTC,168,41.1,15.2,1.256,1.620,4.045,0.489,1.693
2017-07-20 14:34:12 UTC,169,41.2,14.6,1.237,1.611,4.044,0.489,1.692
2017-07-20 14:35:15 UTC,170,44.0,13.1,1.231,1.607,4.044,0.489,1.692
2017-07-20 14:36:17 UTC,171,45.2,12.6,1.227,1.606,4.046,0.489,1.693
2017-07-20 14:37:20 UTC,172,45.6,12.4,1.224,1.605,4.045,0.489,1.693
2017-07-20 14:38:24 UTC,173,41.8,14.5,1.221,1.608,4.047,0.489,1.692
2017-07-20 14:39:26 UTC,174,45.7,12.3,1.211,1.597,4.045,0.489,1.693
2017-07-20 14:40:28 UTC,175,43.4,13.5,1.200,1.591,4.045,0.489,1.692
2017-07-20 14:41:31 UTC,176,44.7,12.9,1.192,1.589,4.048,0.489,1.692
2017-07-20 14:42:34 UTC,177,40.1,14.5,1.184,1.581,4.040,0.489,1.693
2017-07-20 14:43:37 UTC,178,43.4,13.1,1.158,1.562,4.045,0.489,1.692
2017-07-20 14:44:39 UTC,179,41.1,14.3,1.168,1.575,4.045,0.489,1.693
2017-07-20 14:45:42 UTC,180,39.7,14.9,1.169,1.578,4.045,0.489,1.692
2017-07-20 14:46:45 UTC,181,42.7,13.4,1.164,1.577,4.046,0.489,1.693
2017-07-20 14:47:48 UTC,182,43.3,12.9,1.157,1.571,4.046,0.489,1.693
2017-07-20 14:48:50 UTC,183,45.2,11.6,1.148,1.566,4.047,0.489,1.692
2017-07-20 14:49:53 UTC,184,45.1,11.8,1.113,1.537,4.047,0.489,1.693
2017-07-20 14:50:56 UTC,185,46.7,11.1,1.130,1.557,4.039,0.489,1.692
2017-07-20 14:51:59 UTC,186,45.6,11.5,1.127,1.554,4.046,0.489,1.692
2017-07-20 14:53:01 UTC,187,45.5,11.2,1.120,1.550,4.047,0.489,1.692
2017-07-20 14:54:04 UTC,188,38.8,15.4,1.114,1.548,4.045,0.489,1.693
2017-07-20 14:55:07 UTC,189,38.7,14.9,1.104,1.543,4.047,0.489,1.692
2017-07-20 14:56:10 UTC,190,40.5,14.0,1.095,1.537,4.047,0.489,1.693
2017-07-20 14:57:13 UTC,191,45.2,11.6,1.088,1.531,4.047,0.489,1.692
2017-07-20 14:58:15 UTC,192,45.6,11.4,1.082,1.528,4.048,0.489,1.692
2017-07-20 14:59:18 UTC,193,42.0,13.1,1.061,1.512,4.047,0.489,1.692
2017-07-20 15:00:20 UTC,194,41.3,13.3,1.056,1.505,4.047,0.489,1.692
2017-07-20 15:01:23 UTC,195,38.3,15.4,1.058,1.511,4.048,0.489,1.693
2017-07-20 15:02:26 UTC,196,38.6,14.7,1.053,1.509,4.048,0.489,1.692
2017-07-20 15:03:29 UTC,197,42.6,12.7,1.047,1.503,4.047,0.489,1.692
2017-07-20 15:04:32 UTC,198,40.3,13.5,1.040,1.496,4.048,0.489,1.693
2017-07-20 15:05:34 UTC,199,40.0,14.1,1.037,1.495,4.047,0.489,1.693
2017-07-20 15:06:37 UTC,200,43.3,12.0,1.032,1.488,4.049,0.489,1.693
2017-07-20 15:07:39 UTC,201,43.2,12.0,1.023,1.480,4.048,0.489,1.693
2017-07-20 15:08:42 UTC,202,45.4,11.1,1.005,1.457,4.048,0.489,1.693
2017-07-20 15:09:45 UTC,203,43.3,11.4,0.999,1.451,4.040,0.489,1.693
2017-07-20 15:10:53 UTC,204,43.0,12.6,0.997,1.452,4.045,0.489,1.693
2017-07-20 15:11:51 UTC,205,41.8,13.5,0.997,1.458,4.048,0.489,1.692
2017-07-20 15:12:53 UTC,206,41.7,12.6,0.992,1.451,4.049,0.489,1.693
2017-07-20 15:13:56 UTC,207,44.5,11.6,0.986,1.447,4.048,0.489,1.693
2017-07-20 15:14:59 UTC,208,42.3,12.8,0.980,1.441,4.048,0.489,1.693
2017-07-20 15:16:02 UTC,209,41.3,13.8,0.980,1.444,4.048,0.489,1.693
2017-07-20 15:17:04 UTC,210,43.8,12.5,0.970,1.434,4.043,0.489,1.693
2017-07-20 15:18:08 UTC,211,43.6,12.4,0.949,1.403,4.049,0.489,1.693
2017-07-20 15:19:10 UTC,212,42.5,12.6,0.942,1.395,4.048,0.489,1.693
2017-07-20 15:20:13 UTC,213,44.4,11.7,0.938,1.394,4.049,0.489,1.693
2017-07-20 15:21:15 UTC,214,45.2,11.1,0.928,1.382,4.047,0.489,1.693
2017-07-20 15:22:18 UTC,215,42.4,12.5,0.934,1.396,4.050,0.489,1.693
2017-07-20 15:23:21 UTC,216,42.2,12.8,0.931,1.397,4.049,0.489,1.693
2017-07-20 15:24:24 UTC,217,43.1,12.6,0.925,1.389,4.049,0.489,1.693
2017-07-20 15:25:26 UTC,218,40.4,14.4,0.916,1.382,4.049,0.489,1.693
2017-07-20 15:26:29 UTC,219,41.5,13.2,0.908,1.371,4.049,0.489,1.693
2017-07-20 15:27:32 UTC,220,38.4,15.7,0.903,1.367,4.049,0.489,1.693
2017-07-20 15:28:34 UTC,221,37.6,15.8,0.895,1.360,4.050,0.489,1.693
2017-07-20 15:29:37 UTC,222,41.7,13.3,0.887,1.351,4.045,0.489,1.693
2017-07-20 15:30:40 UTC,223,40.0,14.3,0.883,1.351,4.043,0.489,1.694
2017-07-20 15:31:42 UTC,224,38.0,16.0,0.880,1.348,4.047,0.489,1.693
2017-07-20 15:32:45 UTC,225,41.5,13.8,0.875,1.345,4.049,0.489,1.693
2017-07-20 15:33:48 UTC,226,39.0,15.1,0.869,1.344,4.050,0.489,1.693
2017-07-20 15:35:06 UTC,227,36.7,16.9,0.860,1.335,4.050,0.489,1.693
2017-07-20 15:36:09 UTC,228,39.1,14.7,0.854,1.333,4.025,0.489,1.692
2017-07-20 15:36:56 UTC,229,37.9,15.3,0.844,1.331,4.021,0.489,1.693
2017-07-20 15:37:59 UTC,230,37.4,15.7,0.789,1.315,4.016,0.489,1.693
2017-07-20 15:39:02 UTC,231,38.2,14.8,0.682,1.233,4.008,0.489,1.694
2017-07-20 15:40:04 UTC,232,40.8,13.2,0.538,0.969,4.004,0.489,1.693
2017-07-20 15:41:08 UTC,233,39.3,14.8,0.380,0.564,4.002,0.489,1.693
2017-07-20 15:42:10 UTC,234,39.0,15.2,0.252,0.228,4.001,0.489,1.693
2017-07-20 15:43:13 UTC,235,39.1,14.6,0.168,0.101,3.999,0.489,1.693
