created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2017-08-04 09:39:03 UTC,64,57.8,7.6,1.294,1.416,4.064,0.491,1.699
2017-08-04 09:40:06 UTC,65,58.2,7.4,1.301,1.422,4.064,0.491,1.699
2017-08-04 09:41:08 UTC,66,58.4,7.3,1.310,1.428,4.061,0.491,1.699
2017-08-04 09:42:11 UTC,67,58.6,7.2,1.314,1.433,4.062,0.491,1.699
2017-08-04 09:43:12 UTC,68,58.7,7.2,1.324,1.441,4.060,0.491,1.699
2017-08-04 09:44:14 UTC,69,59.2,7.2,1.335,1.448,4.059,0.491,1.699
2017-08-04 09:45:17 UTC,70,59.8,6.9,1.344,1.455,4.058,0.491,1.699
2017-08-04 09:46:20 UTC,71,60.2,6.7,1.352,1.463,4.056,0.491,1.699
2017-08-04 09:47:23 UTC,72,60.2,6.7,1.365,1.470,4.053,0.491,1.699
2017-08-04 09:48:25 UTC,73,60.6,6.5,1.367,1.472,4.053,0.491,1.700
2017-08-04 09:49:28 UTC,74,60.9,6.4,1.370,1.476,4.047,0.491,1.699
2017-08-04 09:50:31 UTC,75,61.0,6.3,1.379,1.483,4.045,0.491,1.700
2017-08-04 09:51:34 UTC,76,61.2,6.3,1.385,1.489,4.043,0.491,1.699
2017-08-04 09:52:37 UTC,77,61.6,6.1,1.394,1.496,4.042,0.491,1.699
2017-08-04 09:53:40 UTC,78,61.8,6.2,1.404,1.501,4.041,0.491,1.699
2017-08-04 09:54:44 UTC,79,61.9,6.2,1.415,1.506,4.037,0.491,1.699
2017-08-04 09:55:46 UTC,80,61.2,5.8,1.422,1.513,4.032,0.491,1.700
2017-08-04 09:56:48 UTC,81,60.1,6.3,1.431,1.520,4.032,0.491,1.699
2017-08-04 09:57:50 UTC,82,60.0,6.2,1.428,1.522,4.021,0.491,1.699
2017-08-04 09:58:51 UTC,83,59.2,6.5,1.436,1.525,4.037,0.491,1.699
2017-08-04 09:59:53 UTC,84,59.1,6.5,1.443,1.529,4.035,0.491,1.699
2017-08-04 10:00:56 UTC,85,58.5,6.7,1.447,1.534,4.037,0.491,1.699
2017-08-04 10:01:59 UTC,86,57.9,6.9,1.456,1.540,4.036,0.491,1.699
2017-08-04 10:03:02 UTC,87,58.1,6.9,1.464,1.545,4.036,0.491,1.699
2017-08-04 10:04:05 UTC,88,59.1,6.6,1.468,1.547,4.036,0.491,1.700
2017-08-04 10:05:08 UTC,89,58.8,6.9,1.473,1.551,4.036,0.491,1.699
2017-08-04 10:06:11 UTC,90,58.0,7.0,1.474,1.557,4.021,0.491,1.699
2017-08-04 10:07:14 UTC,91,57.3,7.2,1.486,1.563,4.035,0.491,1.699
2017-08-04 10:08:16 UTC,92,57.1,7.2,1.494,1.566,4.036,0.491,1.699
2017-08-04 10:09:19 UTC,93,57.6,7.1,1.498,1.576,4.036,0.491,1.700
2017-08-04 10:10:22 UTC,94,58.5,6.8,1.500,1.577,4.036,0.491,1.700
2017-08-04 10:11:25 UTC,95,59.5,6.4,1.511,1.582,4.035,0.491,1.699
2017-08-04 10:12:27 UTC,96,60.5,6.2,1.514,1.584,4.035,0.491,1.699
2017-08-04 10:13:29 UTC,97,60.5,6.2,1.517,1.586,4.034,0.491,1.699
2017-08-04 10:14:31 UTC,98,61.4,5.9,1.524,1.589,4.031,0.491,1.699
2017-08-04 10:15:33 UTC,99,62.1,5.6,1.533,1.593,4.034,0.491,1.700
2017-08-04 10:16:36 UTC,100,62.8,5.5,1.550,1.601,4.033,0.491,1.699
2017-08-04 10:17:39 UTC,101,63.0,5.3,1.558,1.603,4.029,0.491,1.699
2017-08-04 10:18:42 UTC,102,63.0,5.3,1.555,1.605,4.015,0.491,1.699
2017-08-04 10:19:45 UTC,103,63.4,5.2,1.572,1.608,4.031,0.491,1.699
2017-08-04 10:20:48 UTC,104,63.5,5.1,1.576,1.615,4.030,0.491,1.699
2017-08-04 10:21:50 UTC,105,63.7,5.1,1.582,1.620,4.030,0.491,1.699
2017-08-04 10:22:53 UTC,106,64.1,5.0,1.587,1.624,4.032,0.491,1.699
2017-08-04 10:23:55 UTC,107,63.5,5.2,1.593,1.630,4.026,0.491,1.699
2017-08-04 10:24:57 UTC,108,62.1,5.5,1.598,1.634,4.024,0.491,1.699
2017-08-04 10:25:59 UTC,109,61.4,5.7,1.606,1.641,4.033,0.491,1.699
2017-08-04 10:27:01 UTC,110,61.0,5.7,1.602,1.641,4.034,0.491,1.699
2017-08-04 10:28:03 UTC,111,61.0,5.8,1.606,1.646,4.035,0.491,1.699
2017-08-04 10:29:06 UTC,112,61.6,5.7,1.614,1.650,4.035,0.491,1.699
2017-08-04 10:30:09 UTC,113,61.8,5.6,1.618,1.653,4.037,0.491,1.699
2017-08-04 10:31:11 UTC,114,61.5,5.7,1.614,1.653,4.035,0.491,1.698
2017-08-04 10:32:14 UTC,115,62.0,5.4,1.618,1.654,4.036,0.491,1.699
2017-08-04 10:33:17 UTC,116,61.8,5.5,1.620,1.657,4.037,0.491,1.698
2017-08-04 10:34:20 UTC,117,62.0,5.5,1.624,1.659,4.037,0.491,1.699
2017-08-04 10:35:23 UTC,118,62.5,5.4,1.628,1.664,4.037,0.491,1.699
2017-08-04 10:36:26 UTC,119,63.3,5.1,1.636,1.670,4.037,0.491,1.699
2017-08-04 10:37:29 UTC,120,63.9,5.1,1.645,1.676,4.036,0.491,1.699
2017-08-04 10:38:31 UTC,121,64.6,4.8,1.652,1.680,4.034,0.491,1.699
2017-08-04 10:39:34 UTC,122,65.2,4.6,1.659,1.685,4.031,0.491,1.699
2017-08-04 10:40:36 UTC,123,65.6,4.5,1.669,1.691,4.034,0.491,1.699
2017-08-04 10:41:38 UTC,124,66.0,4.3,1.675,1.696,4.028,0.491,1.699
2017-08-04 10:42:40 UTC,125,65.9,4.3,1.678,1.700,4.036,0.491,1.699
2017-08-04 10:43:43 UTC,126,66.1,4.3,1.687,1.705,4.028,0.491,1.699
2017-08-04 10:44:46 UTC,127,65.8,4.3,1.677,1.708,4.031,0.491,1.699
2017-08-04 10:45:49 UTC,128,66.0,4.3,1.667,1.711,4.033,0.491,1.699
2017-08-04 10:46:52 UTC,129,66.2,4.2,1.649,1.713,4.017,0.491,1.699
2017-08-04 10:47:55 UTC,130,66.9,4.1,1.653,1.716,4.030,0.491,1.699
2017-08-04 10:48:57 UTC,131,66.6,4.1,1.649,1.720,4.030,0.491,1.699
2017-08-04 10:50:00 UTC,132,66.9,4.1,1.655,1.724,4.030,0.491,1.699
2017-08-04 10:51:04 UTC,133,66.4,4.2,1.643,1.728,4.029,0.491,1.699
2017-08-04 10:52:06 UTC,134,66.7,4.2,1.646,1.734,4.027,0.491,1.699
2017-08-04 10:53:09 UTC,135,66.7,4.1,1.619,1.737,4.029,0.491,1.699
2017-08-04 10:54:12 UTC,136,66.8,4.1,1.612,1.742,4.028,0.491,1.699
2017-08-04 10:55:15 UTC,137,67.1,4.1,1.617,1.745,4.023,0.491,1.699
2017-08-04 10:56:18 UTC,138,67.4,4.0,1.617,1.748,4.020,0.491,1.699
2017-08-04 10:57:19 UTC,139,67.5,4.0,1.613,1.750,4.024,0.491,1.698
2017-08-04 10:58:21 UTC,140,67.9,3.9,1.627,1.752,4.022,0.491,1.699
2017-08-04 10:59:23 UTC,141,67.9,3.9,1.659,1.757,4.021,0.491,1.699
2017-08-04 11:00:26 UTC,142,67.0,4.1,1.647,1.757,4.023,0.491,1.699
2017-08-04 11:01:29 UTC,143,64.7,4.7,1.644,1.759,4.025,0.491,1.699
2017-08-04 11:02:32 UTC,144,65.0,4.6,1.642,1.759,4.025,0.491,1.699
2017-08-04 11:03:35 UTC,145,64.0,4.8,1.642,1.762,4.025,0.491,1.699
2017-08-04 11:04:38 UTC,146,64.4,4.7,1.645,1.765,4.027,0.491,1.699
2017-08-04 11:05:41 UTC,147,65.0,4.5,1.649,1.769,4.028,0.491,1.699
2017-08-04 11:06:43 UTC,148,64.2,4.6,1.645,1.771,4.012,0.491,1.699
2017-08-04 11:07:46 UTC,149,64.4,4.6,1.654,1.775,4.027,0.491,1.699
2017-08-04 11:08:49 UTC,150,64.6,4.5,1.652,1.776,4.027,0.491,1.698
2017-08-04 11:09:52 UTC,151,64.7,4.5,1.656,1.778,4.026,0.491,1.699
2017-08-04 11:10:55 UTC,152,65.2,4.4,1.661,1.782,4.026,0.491,1.699
2017-08-04 11:12:01 UTC,153,65.7,4.3,1.665,1.784,4.026,0.491,1.699
2017-08-04 11:12:59 UTC,154,66.4,4.1,1.673,1.789,4.026,0.491,1.698
2017-08-04 11:14:01 UTC,155,67.2,4.0,1.676,1.790,4.026,0.491,1.699
2017-08-04 11:15:03 UTC,156,67.8,3.9,1.680,1.794,4.027,0.491,1.699
2017-08-04 11:16:05 UTC,157,68.4,3.8,1.682,1.796,4.026,0.491,1.698
2017-08-04 11:17:07 UTC,158,68.9,3.6,1.687,1.799,4.026,0.490,1.698
2017-08-04 11:18:09 UTC,159,69.0,3.5,1.687,1.801,4.027,0.491,1.698
2017-08-04 11:19:12 UTC,160,69.3,3.4,1.692,1.800,4.026,0.491,1.698
2017-08-04 11:20:16 UTC,161,68.7,3.4,1.690,1.803,4.026,0.491,1.699
2017-08-04 11:21:18 UTC,162,68.4,3.6,1.690,1.802,4.026,0.491,1.699
2017-08-04 11:22:21 UTC,163,66.9,4.0,1.687,1.804,4.026,0.491,1.699
2017-08-04 11:23:24 UTC,164,65.2,4.3,1.680,1.806,4.012,0.491,1.699
2017-08-04 11:24:27 UTC,165,64.2,4.6,1.684,1.807,4.027,0.491,1.698
2017-08-04 11:25:30 UTC,166,64.2,4.7,1.686,1.808,4.028,0.491,1.699
2017-08-04 11:26:32 UTC,167,63.2,5.0,1.687,1.812,4.029,0.491,1.699
2017-08-04 11:27:35 UTC,168,62.6,5.0,1.688,1.813,4.029,0.491,1.699
2017-08-04 11:28:38 UTC,169,62.8,5.0,1.691,1.816,4.030,0.491,1.699
2017-08-04 11:29:45 UTC,170,62.3,5.1,1.690,1.817,4.030,0.491,1.699
2017-08-04 11:30:43 UTC,171,62.8,5.0,1.694,1.819,4.028,0.491,1.699
2017-08-04 11:31:45 UTC,172,63.4,4.8,1.698,1.822,4.029,0.491,1.699
2017-08-04 11:32:47 UTC,173,64.6,4.6,1.704,1.821,4.028,0.491,1.699
2017-08-04 11:33:50 UTC,174,65.8,4.2,1.700,1.822,4.028,0.491,1.698
2017-08-04 11:34:52 UTC,175,66.4,3.9,1.698,1.822,4.027,0.491,1.698
2017-08-04 11:35:55 UTC,176,67.4,3.8,1.709,1.828,4.027,0.491,1.699
2017-08-04 11:36:58 UTC,177,68.0,3.6,1.713,1.831,4.030,0.491,1.699
2017-08-04 11:38:01 UTC,178,68.3,3.5,1.718,1.834,4.031,0.491,1.699
2017-08-04 11:39:04 UTC,179,68.1,3.5,1.719,1.835,4.030,0.491,1.698
2017-08-04 11:40:22 UTC,180,68.5,3.4,1.711,1.829,4.030,0.491,1.699
2017-08-04 11:41:10 UTC,181,68.9,3.4,1.716,1.828,4.031,0.490,1.699
2017-08-04 11:42:13 UTC,182,69.4,3.3,1.736,1.837,4.030,0.491,1.700
2017-08-04 11:43:16 UTC,183,69.3,3.3,1.755,1.834,4.029,0.491,1.699
2017-08-04 11:44:18 UTC,184,69.8,3.3,1.782,1.841,4.027,0.491,1.699
2017-08-04 11:45:21 UTC,185,70.3,3.3,1.759,1.838,4.026,0.491,1.699
2017-08-04 11:46:24 UTC,186,69.6,3.3,1.740,1.841,4.028,0.491,1.699
2017-08-04 11:47:27 UTC,187,66.8,3.8,1.728,1.845,4.028,0.491,1.699
2017-08-04 11:48:30 UTC,188,65.9,4.2,1.724,1.844,4.032,0.491,1.699
2017-08-04 11:49:33 UTC,189,66.9,3.9,1.727,1.846,4.032,0.491,1.698
2017-08-04 11:50:35 UTC,190,67.8,3.7,1.729,1.849,4.033,0.491,1.698
2017-08-04 11:51:36 UTC,191,67.9,3.6,1.732,1.851,4.033,0.491,1.698
2017-08-04 11:52:38 UTC,192,68.2,3.5,1.734,1.856,4.033,0.491,1.698
2017-08-04 11:53:40 UTC,193,68.3,3.6,1.740,1.862,4.034,0.491,1.699
2017-08-04 11:54:42 UTC,194,68.6,3.4,1.739,1.863,4.034,0.491,1.698
2017-08-04 11:55:44 UTC,195,68.1,3.4,1.745,1.869,4.034,0.491,1.699
2017-08-04 11:56:47 UTC,196,67.7,3.5,1.753,1.877,4.034,0.491,1.699
2017-08-04 11:57:50 UTC,197,68.1,3.6,1.750,1.873,4.034,0.491,1.699
2017-08-04 11:58:53 UTC,198,67.4,3.7,1.738,1.866,4.034,0.491,1.699
2017-08-04 11:59:56 UTC,199,66.1,3.9,1.742,1.871,4.035,0.491,1.699
2017-08-04 12:00:58 UTC,200,65.5,4.1,1.738,1.870,4.035,0.491,1.699
2017-08-04 12:02:01 UTC,201,65.7,4.1,1.736,1.870,4.033,0.491,1.698
2017-08-04 12:03:04 UTC,202,66.5,3.9,1.737,1.872,4.034,0.491,1.699
2017-08-04 12:04:07 UTC,203,67.8,3.6,1.740,1.873,4.034,0.490,1.699
2017-08-04 12:05:11 UTC,204,68.5,3.3,1.742,1.875,4.034,0.491,1.699
2017-08-04 12:06:13 UTC,205,69.3,3.2,1.733,1.867,4.034,0.491,1.698
2017-08-04 12:07:16 UTC,206,69.6,3.2,1.744,1.876,4.033,0.491,1.700
2017-08-04 12:08:18 UTC,207,69.9,3.2,1.741,1.874,4.031,0.491,1.699
2017-08-04 12:09:21 UTC,208,70.3,3.1,1.743,1.876,4.030,0.491,1.698
2017-08-04 12:10:24 UTC,209,70.8,3.1,1.742,1.876,4.031,0.491,1.699
2017-08-04 12:11:27 UTC,210,71.6,2.9,1.743,1.875,4.032,0.490,1.698
2017-08-04 12:12:30 UTC,211,71.8,2.7,1.721,1.875,4.035,0.491,1.699
2017-08-04 12:13:32 UTC,212,72.1,2.6,1.684,1.876,4.035,0.491,1.698
2017-08-04 12:14:34 UTC,213,72.5,2.7,1.663,1.874,4.032,0.491,1.698
2017-08-04 12:15:36 UTC,214,72.4,2.6,1.670,1.876,4.034,0.491,1.698
2017-08-04 12:16:37 UTC,215,72.5,2.6,1.676,1.886,4.031,0.491,1.698
2017-08-04 12:17:39 UTC,216,72.4,2.6,1.680,1.889,4.033,0.490,1.698
2017-08-04 12:18:42 UTC,217,69.6,3.1,1.666,1.883,4.035,0.491,1.698
2017-08-04 12:19:45 UTC,218,68.2,3.3,1.647,1.871,4.039,0.491,1.698
2017-08-04 12:20:48 UTC,219,67.2,3.7,1.640,1.870,4.039,0.491,1.698
2017-08-04 12:21:51 UTC,220,67.2,3.6,1.639,1.868,4.041,0.491,1.699
2017-08-04 12:22:54 UTC,221,67.9,3.4,1.646,1.875,4.040,0.491,1.699
2017-08-04 12:23:57 UTC,222,68.4,3.3,1.657,1.885,4.039,0.491,1.698
2017-08-04 12:24:59 UTC,223,69.4,3.2,1.649,1.879,4.039,0.491,1.698
2017-08-04 12:26:02 UTC,224,69.9,3.2,1.652,1.881,4.040,0.491,1.699
2017-08-04 12:27:05 UTC,225,69.6,3.2,1.642,1.876,4.040,0.491,1.699
2017-08-04 12:28:08 UTC,226,67.4,3.4,1.640,1.877,4.041,0.491,1.698
2017-08-04 12:29:11 UTC,227,65.8,3.9,1.635,1.878,4.042,0.491,1.698
2017-08-04 12:30:14 UTC,228,64.0,4.3,1.634,1.883,4.030,0.491,1.699
2017-08-04 12:31:17 UTC,229,64.2,4.3,1.642,1.887,4.041,0.491,1.698
2017-08-04 12:32:34 UTC,230,65.3,4.1,1.640,1.886,4.042,0.491,1.698
2017-08-04 12:33:21 UTC,231,65.4,4.0,1.645,1.889,4.042,0.491,1.699
2017-08-04 12:34:23 UTC,232,65.8,3.9,1.636,1.884,4.042,0.491,1.699
2017-08-04 12:35:25 UTC,233,66.6,3.7,1.624,1.876,4.042,0.491,1.699
2017-08-04 12:36:27 UTC,234,67.4,3.5,1.625,1.876,4.044,0.491,1.699
2017-08-04 12:37:29 UTC,235,67.6,3.4,1.615,1.868,4.043,0.491,1.699
2017-08-04 12:38:31 UTC,236,68.5,3.3,1.615,1.869,4.044,0.491,1.699
2017-08-04 12:39:33 UTC,237,69.4,3.2,1.609,1.863,4.043,0.491,1.699
2017-08-04 12:40:36 UTC,238,69.9,3.1,1.603,1.861,4.043,0.491,1.699
2017-08-04 12:41:38 UTC,239,70.6,2.9,1.605,1.865,4.043,0.491,1.699
2017-08-04 12:42:41 UTC,240,70.1,3.1,1.603,1.860,4.045,0.491,1.700
2017-08-04 12:43:44 UTC,241,69.4,3.2,1.610,1.871,4.044,0.491,1.699
2017-08-04 12:44:47 UTC,242,68.9,3.2,1.603,1.864,4.044,0.491,1.698
2017-08-04 12:45:50 UTC,243,68.3,3.2,1.599,1.861,4.044,0.491,1.699
2017-08-04 12:46:53 UTC,244,67.5,3.4,1.588,1.853,4.045,0.490,1.699
2017-08-04 12:47:56 UTC,245,66.5,3.6,1.584,1.854,4.044,0.491,1.698
2017-08-04 12:48:58 UTC,246,67.1,3.5,1.580,1.853,4.043,0.491,1.698
2017-08-04 12:50:03 UTC,247,67.5,3.4,1.577,1.850,4.044,0.490,1.698
2017-08-04 12:51:04 UTC,248,68.5,3.3,1.576,1.848,4.043,0.490,1.698
2017-08-04 12:52:06 UTC,249,69.4,3.2,1.578,1.850,4.043,0.491,1.698
2017-08-04 12:53:08 UTC,250,69.9,3.1,1.572,1.851,4.029,0.490,1.698
2017-08-04 12:54:10 UTC,251,70.3,2.9,1.576,1.851,4.043,0.490,1.698
2017-08-04 12:55:12 UTC,252,70.0,2.9,1.566,1.847,4.043,0.491,1.698
2017-08-04 12:56:14 UTC,253,70.4,2.8,1.568,1.845,4.044,0.491,1.698
2017-08-04 12:57:16 UTC,254,70.8,2.8,1.572,1.850,4.043,0.490,1.698
2017-08-04 12:58:18 UTC,255,71.1,2.7,1.574,1.856,4.044,0.491,1.698
2017-08-04 12:59:36 UTC,256,69.1,3.2,1.576,1.857,4.044,0.490,1.698
2017-08-04 13:00:24 UTC,257,68.5,3.2,1.576,1.861,4.044,0.491,1.698
2017-08-04 13:01:27 UTC,258,68.3,3.2,1.573,1.860,4.045,0.490,1.698
2017-08-04 13:02:30 UTC,259,69.2,3.2,1.569,1.856,4.045,0.491,1.698
2017-08-04 13:03:33 UTC,260,70.0,2.9,1.563,1.855,4.044,0.491,1.698
2017-08-04 13:04:36 UTC,261,70.5,2.7,1.557,1.849,4.044,0.491,1.699
2017-08-04 13:05:39 UTC,262,71.0,2.7,1.555,1.848,4.045,0.491,1.699
2017-08-04 13:06:42 UTC,263,71.5,2.6,1.547,1.837,4.043,0.490,1.698
2017-08-04 13:07:44 UTC,264,71.5,2.6,1.544,1.838,4.044,0.491,1.698
2017-08-04 13:08:47 UTC,265,71.3,2.6,1.536,1.834,4.044,0.491,1.698
2017-08-04 13:09:50 UTC,266,71.3,2.6,1.529,1.830,4.044,0.490,1.698
2017-08-04 13:10:53 UTC,267,71.5,2.6,1.535,1.833,4.044,0.490,1.698
2017-08-04 13:11:55 UTC,268,71.7,2.5,1.530,1.830,4.045,0.490,1.698
2017-08-04 13:12:57 UTC,269,71.9,2.5,1.530,1.831,4.044,0.491,1.698
2017-08-04 13:13:59 UTC,270,71.9,2.4,1.532,1.834,4.043,0.490,1.698
2017-08-04 13:15:00 UTC,271,72.0,2.5,1.524,1.827,4.042,0.491,1.699
2017-08-04 13:16:02 UTC,272,72.4,2.3,1.517,1.822,4.042,0.490,1.698
2017-08-04 13:17:05 UTC,273,72.3,2.4,1.512,1.821,4.042,0.491,1.698
2017-08-04 13:18:08 UTC,274,72.5,2.3,1.512,1.821,4.041,0.490,1.698
2017-08-04 13:19:11 UTC,275,72.6,2.3,1.504,1.817,4.042,0.490,1.698
2017-08-04 13:20:14 UTC,276,72.9,2.2,1.498,1.813,4.042,0.490,1.698
2017-08-04 13:21:17 UTC,277,72.8,2.2,1.499,1.814,4.041,0.490,1.698
2017-08-04 13:22:20 UTC,278,72.7,2.2,1.498,1.818,4.044,0.491,1.698
2017-08-04 13:23:22 UTC,279,72.6,2.3,1.489,1.809,4.044,0.490,1.698
2017-08-04 13:24:26 UTC,280,72.4,2.4,1.484,1.806,4.045,0.490,1.698
2017-08-04 13:25:28 UTC,281,72.5,2.3,1.482,1.807,4.046,0.490,1.698
2017-08-04 13:26:31 UTC,282,72.3,2.4,1.475,1.804,4.046,0.490,1.698
2017-08-04 13:27:34 UTC,283,72.0,2.4,1.471,1.804,4.047,0.490,1.698
2017-08-04 13:28:37 UTC,284,72.0,2.4,1.469,1.800,4.047,0.491,1.698
2017-08-04 13:29:39 UTC,285,72.2,2.3,1.466,1.798,4.046,0.491,1.698
2017-08-04 13:30:41 UTC,286,72.4,2.3,1.459,1.795,4.046,0.490,1.698
2017-08-04 13:31:42 UTC,287,72.7,2.3,1.460,1.797,4.046,0.490,1.698
2017-08-04 13:32:44 UTC,288,72.7,2.3,1.456,1.790,4.045,0.490,1.698
2017-08-04 13:33:46 UTC,289,72.7,2.2,1.443,1.780,4.044,0.490,1.698
2017-08-04 13:34:49 UTC,290,72.6,2.2,1.436,1.770,4.043,0.490,1.698
2017-08-04 13:35:52 UTC,291,72.7,2.3,1.450,1.776,4.042,0.490,1.698
2017-08-04 13:36:55 UTC,292,72.5,2.2,1.448,1.781,4.040,0.490,1.698
2017-08-04 13:37:58 UTC,293,72.5,2.2,1.446,1.780,4.040,0.491,1.698
2017-08-04 13:39:01 UTC,294,72.6,2.3,1.441,1.777,4.039,0.490,1.697
2017-08-04 13:40:04 UTC,295,71.6,2.4,1.432,1.773,4.041,0.490,1.698
2017-08-04 13:41:06 UTC,296,71.5,2.5,1.434,1.776,4.041,0.490,1.698
