azimuth,elevation,temperature,humidity,vPanel,vPyra
0.371083316522,0.44892457102,0.5520684736091299,0.9778761061946902,0.4179019384264538,0.4183142559833507
0.371789388743,0.451888703527,0.5534950071326676,0.9690265486725662,0.42303306727480045,0.4203954214360042
0.372527738552,0.455001787417,0.5492154065620543,0.9867256637168141,0.42930444697833525,0.42611862643080123
0.373201533185,0.45783186368,0.5463623395149786,1.0,0.43443557582668185,0.43132154006243495
0.373911640105,0.460795996187,0.5549215406562055,0.9778761061946902,0.4395667046750285,0.4339229968782518
0.374625781723,0.463760128694,0.559201141226819,0.9690265486725662,0.44469783352337516,0.4380853277835588
0.375323784547,0.466679575786,0.5634807417974322,0.9513274336283185,0.44811858608893956,0.44068678459937566
0.376041960863,0.469643708294,0.5706134094151213,0.9336283185840708,0.4532497149372862,0.44484911550468265
0.376768206577,0.472667421354,0.5748930099857347,0.9203539823008849,0.4589509692132269,0.44849115504682624
0.377474278798,0.475586868446,0.5706134094151213,0.9292035398230087,0.4623717217787914,0.4510926118626431
0.378204559209,0.478595686368,0.5720399429386591,0.9247787610619468,0.4652223489167617,0.4557752341311134
0.378926770224,0.481559818875,0.5748930099857347,0.911504424778761,0.4697833523375142,0.459417273673257
0.379640911842,0.484479265968,0.5763195435092725,0.911504424778761,0.4749144811858609,0.4640998959417274
0.380367157555,0.487428503337,0.5820256776034237,0.8938053097345132,0.4806157354618016,0.467741935483871
0.381093403268,0.490392635844,0.5848787446504994,0.8849557522123893,0.48688711516533634,0.4724245577523413
0.381811579584,0.493312082936,0.5905848787446505,0.8672566371681416,0.4925883694412771,0.4765868886576483
0.382541859996,0.496276215443,0.5977175463623395,0.8451327433628318,0.4965792474344356,0.47866805411030183
0.383276175106,0.49924034795,0.6034236804564908,0.831858407079646,0.5039908779931584,0.48178980228928203
0.384010490216,0.502189585319,0.6077032810271042,0.8185840707964601,0.507411630558723,0.48387096774193555
0.384736735929,0.505109032412,0.6077032810271042,0.8185840707964601,0.5119726339794755,0.4864724245577524
0.385475085737,0.508058269781,0.6105563480741798,0.8097345132743362,0.5171037628278221,0.48907388137356916
0.386205366149,0.510977716873,0.6134094151212554,0.8053097345132743,0.523945267958951,0.4947970863683663
0.386947750656,0.513926954242,0.6191155492154066,0.7920353982300884,0.5302166476624858,0.4984391259105099
0.387694169861,0.516876191611,0.6205420827389444,0.7876106194690266,0.5353477765108323,0.5015608740894901
0.38845672786,0.519885009533,0.6233951497860201,0.7699115044247786,0.541049030786773,0.5041623309053069
0.389195077668,0.522789561487,0.6205420827389444,0.7831858407079645,0.5461801596351197,0.5067637877211238
0.389945531572,0.525738798856,0.6233951497860201,0.7743362831858407,0.5496009122006841,0.5088449531737773
0.390704054872,0.528688036225,0.6291012838801713,0.7654867256637168,0.5547320410490307,0.5124869927159209
0.391446439379,0.531592588179,0.6348074179743225,0.747787610619469,0.5610034207525656,0.5156087408949012
0.392208997377,0.534541825548,0.6405135520684736,0.7300884955752212,0.5667046750285063,0.5192507804370448
0.392971555376,0.537491062917,0.6405135520684736,0.7300884955752212,0.572405929304447,0.5234131113423517
0.39372200928,0.540395614871,0.6419400855920114,0.7256637168141592,0.5763968072976055,0.5254942767950053
0.394488601977,0.543329957102,0.6462196861626248,0.7168141592920353,0.5792474344355758,0.5280957336108221
0.395259229373,0.546279194471,0.6504992867332383,0.7123893805309734,0.5849486887115165,0.5317377731529657
0.396017752673,0.549168851287,0.6533523537803139,0.7035398230088495,0.5895096921322691,0.5353798126951093
0.396792414767,0.552118088656,0.6562054208273895,0.6946902654867256,0.5935005701254276,0.5390218522372529
0.397559007464,0.555007745472,0.6562054208273895,0.7035398230088495,0.5980615735461802,0.5400624349635796
0.398337704257,0.557942087703,0.6547788873038517,0.6991150442477876,0.6060433295324971,0.5437044745057232
0.399136574541,0.560921115348,0.6447931526390871,0.7256637168141592,0.6117445838084379,0.5468262226847034
0.399907201937,0.563810772164,0.6519258202567761,0.7123893805309734,0.612884834663626,0.5504682622268471
0.400698002824,0.566745114395,0.6590584878744652,0.6991150442477876,0.612884834663626,0.5525494276795005
0.401488803712,0.569679456625,0.6661911554921541,0.6769911504424778,0.6100342075256556,0.554630593132154
0.402271535203,0.572569113441,0.6718972895863053,0.663716814159292,0.6026225769669327,0.5561914672216441
0.403090578979,0.575577931363,0.6761768901569187,0.6548672566371682,0.6009122006841505,0.5593132154006244
0.403881379867,0.578467588179,0.6790299572039944,0.6504424778761061,0.5997719498289624,0.5660770031217482
0.404672180754,0.581342349857,0.68188302425107,0.6415929203539823,0.6031927023945268,0.5681581685744017
0.405475085737,0.584261796949,0.6747503566333809,0.6548672566371682,0.5929304446978335,0.5697190426638918
0.406298164212,0.587240824595,0.6776034236804566,0.6548672566371682,0.6014823261117446,0.5738813735691988
0.407097034497,0.590100691134,0.6776034236804566,0.6504424778761061,0.5997719498289624,0.5790842872008325
0.407912043575,0.593020138227,0.68188302425107,0.6371681415929203,0.596921322690992,0.5832466181061394
0.408731087351,0.595939585319,0.6833095577746078,0.6415929203539823,0.6026225769669327,0.5863683662851197
0.409542061731,0.598799451859,0.6776034236804566,0.6504424778761061,0.6117445838084379,0.5900104058272633
0.410369174904,0.601718898951,0.6718972895863053,0.663716814159292,0.6151653363740023,0.5920915712799167
0.411184183982,0.604578765491,0.6718972895863053,0.663716814159292,0.6100342075256556,0.5931321540062434
0.412015331854,0.607483317445,0.6718972895863053,0.6548672566371682,0.6145952109464082,0.5957336108220603
0.412862618519,0.610432554814,0.6733238231098432,0.6504424778761061,0.6197263397947548,0.6019771071800208
0.413689731693,0.613292421354,0.6790299572039944,0.6415929203539823,0.6191562143671608,0.6045785639958376
0.414573330644,0.616331029552,0.6861626248216833,0.6238938053097345,0.6220068415051311,0.6066597294484911
0.415380270325,0.619086630124,0.6847360912981456,0.6106194690265486,0.6277080957810718,0.6118626430801248
0.41622755699,0.621991182078,0.6790299572039944,0.6371681415929203,0.637400228050171,0.6155046826222685
0.417082913052,0.624880838894,0.6704707560627675,0.6460176991150441,0.6431014823261116,0.619146722164412
0.417954407908,0.627815181125,0.6747503566333809,0.6415929203539823,0.6516533637400228,0.6227887617065557
0.418773451684,0.630555886559,0.6833095577746078,0.6238938053097345,0.6579247434435576,0.627471383975026
0.419636877143,0.633445543375,0.6947218259629102,0.6061946902654867,0.6659064994298746,0.6311134235171697
0.420520476094,0.636379885605,0.6961483594864479,0.5973451327433628,0.6784492588369441,0.6337148803329865
0.421379866855,0.639209961868,0.6904422253922967,0.6106194690265486,0.677309007981756,0.63579604578564
0.422255396409,0.642084723546,0.6947218259629102,0.5973451327433628,0.6927023945267959,0.6399583766909469
0.42313899536,0.644959485224,0.68188302425107,0.6194690265486725,0.701254275940707,0.6430801248699272
0.424006455517,0.647789561487,0.6861626248216833,0.6106194690265486,0.701824401368301,0.6472424557752342
0.42491022796,0.650694113441,0.6990014265335236,0.588495575221239,0.7041049030786773,0.6482830385015609
0.425789792213,0.653524189704,0.7018544935805993,0.579646017699115,0.6898517673888255,0.6519250780437045
0.426689529958,0.656384056244,0.7146932952924394,0.5530973451327433,0.6927023945267959,0.6560874089490114
0.427577163607,0.659199237369,0.7089871611982883,0.5530973451327433,0.6921322690992018,0.6592091571279917
0.428497074844,0.662088894185,0.7232524964336663,0.5353982300884955,0.6915621436716078,0.6602497398543183
0.429404881985,0.664948760724,0.7332382310984309,0.5176991150442477,0.709806157354618,0.6618106139438086
0.430320758523,0.667793732126,0.738944365192582,0.504424778761062,0.7234891676168757,0.6654526534859521
0.43124066976,0.670638703527,0.7318116975748931,0.5132743362831858,0.7229190421892816,0.6701352757544226
0.4321525116,0.673438989514,0.7375178316690443,0.5088495575221239,0.7274800456100342,0.672216441207076
0.433080492233,0.676269065777,0.738944365192582,0.504424778761062,0.7240592930444698,0.6742976066597295
0.43400040347,0.679069351764,0.738944365192582,0.5,0.7229190421892816,0.6789802289281998
0.434952592294,0.681944113441,0.7417974322396577,0.495575221238938,0.7383124287343215,0.6810613943808532
0.435880572927,0.68472950429,0.746077032810271,0.48672566371681414,0.7468643101482326,0.6826222684703435
0.436828727053,0.687544685415,0.7432239657631955,0.495575221238938,0.7725199543899658,0.686264308012487
0.437813193464,0.690464132507,0.7517831669044224,0.4778761061946903,0.7725199543899658,0.6883454734651405
0.438729070002,0.693145257388,0.7589158345221114,0.4690265486725663,0.7588369441277081,0.6914672216441207
0.439689328223,0.695960438513,0.7631954350927247,0.46017699115044247,0.74230330672748,0.6940686784599376
0.440673794634,0.698805409914,0.7660485021398004,0.4513274336283185,0.7343215507411631,0.6956295525494277
0.441634052855,0.701561010486,0.7703281027104137,0.4469026548672566,0.7314709236031927,0.6971904266389178
0.442614484567,0.704361296473,0.7746077032810271,0.43805309734513276,0.7400228050171038,0.7013527575442249
0.443598950978,0.707161582459,0.7774607703281028,0.4336283185840708,0.7554161915621437,0.7060353798126952
0.444571313294,0.709917183031,0.7788873038516406,0.4336283185840708,0.7622576966932725,0.7086368366285121
0.445584022594,0.712747259295,0.7817403708987162,0.4292035398230088,0.7685290763968073,0.7117585848074923
0.446588662497,0.715517755005,0.7874465049928674,0.42035398230088494,0.7862029646522235,0.7138397502601458
0.447593302401,0.718303145853,0.7860199714693296,0.42477876106194684,0.8004561003420753,0.7174817898022893
0.448589872907,0.721028956149,0.7874465049928674,0.415929203539823,0.7753705815279363,0.7221644120707597
0.449626790397,0.723844137274,0.7917261055634808,0.415929203539823,0.7776510832383124,0.7247658688865766
0.450635464999,0.726569947569,0.7931526390870186,0.4115044247787611,0.7639680729760547,0.7273673257023934
0.451680451886,0.729370233556,0.7988587731811698,0.3982300884955752,0.7411630558722919,0.7289281997918835
