1.05922787  1.06384815  1.07624226  1.08720753  1.09664983  1.10450864    1.11115327  1.11758556  1.12452781  1.13062904  1.13653794  1.14358718    1.15006257  1.15599509  1.16123173  1.16688238  1.17168841  1.17661138    1.18146119  1.18656953  1.19077758  1.19513058  1.19932515  1.20401002    1.20707194  1.21098573  1.21603735  1.22041078  1.22634919  1.23227391    1.23779014  1.24287467  1.24942915  1.2557401   1.26124095  1.26677592    1.27412792  1.27812986  1.28287323  1.28993503  1.29650252  1.30194345    1.30788318  1.3133916   1.31943308  1.32519552  1.33086372  1.33752017    1.34173     1.346848    1.35284739  1.35673175  1.36247771  1.3661378    1.37093673  1.37696275  1.38095451  1.38737162  1.39339575  1.39867586    1.4036119   1.41035617  1.41331813  1.41934909  1.42483556  1.43053963    1.43498915  1.44069594  1.44684868  1.4530848   1.45881149  1.4653706    1.4694455   1.47362406  1.47932732  1.48407278  1.49002382  1.49564966    1.50170987  1.50709305  1.51123128  1.51360645  1.51789078  1.52270048    1.52626209  1.53113239  1.53634405  1.5412996   1.54500016  1.5478454    1.55345288  1.55846044  1.56285305  1.56721025  1.57414792  1.57855642    1.58228194  1.58788519  1.59393895  1.60180108  1.60728705  1.6094223    1.61716178  1.62134997  1.62586908  1.63040673  1.63427803  1.63744662    1.64181815  1.64344448  1.64713677  1.65248141  1.65664049  1.65809427    1.66266895  1.6657665   1.66970576  1.67389362  1.67960054  1.68495054    1.69028134  1.69545366  1.70110734  1.7058705   1.70930297  1.71445869    1.71441281  1.71453048  1.71268341  1.71680487  1.7182554   1.72258498    1.72172047  1.72519283  1.72081961  1.72159153  1.72557443  1.72841727    1.72985355  1.73635346  1.74729239  1.74596208  1.74582289  1.74804269    1.74981495  1.75336307  1.75739215  1.75825899  1.76309367  1.76518574    1.76863929  1.77263823  1.77647319  1.7812966   1.78477028  1.78844656    1.79154854  1.79559655  1.7979831   1.80178105  1.80326556  1.80492429    1.80504924  1.80421923  1.8064967   1.80891701  1.81031976  1.81242156    1.81528015  1.8167841   1.81998279  1.82350372  1.82771865  1.82965919    1.8317027   1.83694616  1.84037649  1.84376507  1.84573879  1.84607256    1.84882905  1.85614959  1.86280175  1.87171137  1.8674016   1.86371843    1.86029048  1.85974325  1.86290031  1.86550934  1.86790655  1.87011342    1.8729066   1.87442571  1.87714664  1.88024169  1.88065393  1.87830127    1.87977653  1.87930648  1.87997972  1.88197237  1.88479052  1.88714394    1.88619354  1.89017062  1.89038856  1.89213681  1.89291057  1.89462663    1.89004809  1.88129764  1.8764027   1.87910163  1.88136422  1.88302635    1.8781106   1.8728349   1.87046888  1.87088692  1.87379663  1.87747143    1.87623946  1.87755208  1.87513564  1.87382797  1.87132938  1.86997256    1.87234952  1.87270399  1.8743203   1.87232328  1.86981005  1.87070304    1.86827853  1.86869283  1.86747039  1.8660939   1.86705405  1.86580333    1.8670173   1.86473937  1.86317375  1.85931083  1.85720303  1.85611197    1.85517888  1.85496725  1.85547529  1.85368855  1.85467753  1.85135687    1.8515679   1.85209351  1.85222063  1.85030167  1.84952587  1.84787671    1.84628232  1.84463687  1.8426944   1.84141363  1.83869158  1.83694114    1.83375984  1.83087337  1.83147261  1.82931614  1.82828387  1.82786255    1.82447119  1.8219262   1.81916129  1.81816008  1.81479375  1.81218392    1.81108109  1.80941491  1.80545769  1.80247294  1.80074055  1.79718263    1.79454915  1.79250648  1.79045175  1.78713913  1.7859664   1.78334565    1.77848985  1.77494875  1.77684385  1.77475309  1.77251134  1.76930769    1.76467302  1.76324639  1.7603714   1.75664906  1.75430392  1.75281733    1.74856568  1.74478817  1.7322195   1.72411467  1.71797043  1.71234954    1.70985874  1.708746    1.70446845  1.70169989  1.70087489  1.69787585    1.6947417   1.68995058  1.6885493   1.68446414  1.68054525  1.67958396    1.67571179  1.67419009  1.67102834  1.66618992  1.66089072  1.65521586    1.65105597  1.6477933   1.64244114  1.63838029  1.63375643  1.63071503    1.62628595  1.62347201  1.61886539  1.61363008  1.60623537  1.59956081    1.5962176   1.59369695  1.59096041  1.58551839  1.57962633  1.57630623    1.5721317   1.56811793  1.56497802  1.56022543  1.55554249  1.55262624    1.54601513  1.54212492  1.53891349  1.5363873   1.53156882  1.52716995    1.51706644  1.51422371  1.50781695  1.50247493  1.49825829  1.49519581    1.49277847  1.48778597  1.48310273  1.47775083  1.4722922   1.46912201    1.46635503  1.46320398  1.45728799  1.45292268
1.072  1.074  1.081  1.085  1.088  1.092  1.1    1.107  1.111  1.116    1.122  1.13   1.137  1.142  1.149  1.156  1.163  1.168  1.176  1.182    1.188  1.192  1.2    1.204  1.21   1.216  1.22   1.225  1.231  1.238    1.242  1.245  1.252  1.258  1.266  1.27   1.277  1.284  1.292  1.295    1.303  1.31   1.315  1.319  1.328  1.331  1.337  1.343  1.346  1.35    1.357  1.361  1.367  1.37   1.374  1.381  1.386  1.392  1.396  1.401    1.404  1.41   1.41   1.416  1.422  1.428  1.433  1.441  1.448  1.455    1.463  1.47   1.472  1.476  1.483  1.489  1.496  1.501  1.506  1.513    1.52   1.522  1.525  1.529  1.534  1.54   1.545  1.547  1.551  1.557    1.563  1.566  1.576  1.577  1.582  1.584  1.586  1.589  1.593  1.601    1.603  1.605  1.608  1.615  1.62   1.624  1.63   1.634  1.641  1.641    1.646  1.65   1.653  1.653  1.654  1.657  1.659  1.664  1.67   1.676    1.68   1.685  1.691  1.696  1.7    1.705  1.708  1.711  1.713  1.716    1.72   1.724  1.728  1.734  1.737  1.742  1.745  1.748  1.75   1.752    1.757  1.757  1.759  1.759  1.762  1.765  1.769  1.771  1.775  1.776    1.778  1.782  1.784  1.789  1.79   1.794  1.796  1.799  1.801  1.8    1.803    1.802  1.804  1.806  1.807  1.808  1.812  1.813  1.816  1.817  1.819    1.822  1.821  1.822  1.822  1.828  1.831  1.834  1.835  1.829  1.828    1.837  1.834  1.841  1.838  1.841  1.845  1.844  1.846  1.849  1.851    1.856  1.862  1.863  1.869  1.877  1.873  1.866  1.871  1.87   1.87    1.872  1.873  1.875  1.867  1.876  1.874  1.876  1.876  1.875  1.875    1.876  1.874  1.876  1.886  1.889  1.883  1.871  1.87   1.868  1.875    1.885  1.879  1.881  1.876  1.877  1.878  1.883  1.887  1.886  1.889    1.884  1.876  1.876  1.868  1.869  1.863  1.861  1.865  1.86   1.871    1.864  1.861  1.853  1.854  1.853  1.85   1.848  1.85   1.851  1.851    1.847  1.845  1.85   1.856  1.857  1.861  1.86   1.856  1.855  1.849    1.848  1.837  1.838  1.834  1.83   1.833  1.83   1.831  1.834  1.827    1.822  1.821  1.821  1.817  1.813  1.814  1.818  1.809  1.806  1.807    1.804  1.804  1.8    1.798  1.795  1.797  1.79   1.78   1.77   1.776    1.781  1.78   1.777  1.773  1.776  1.776  1.772  1.771  1.772  1.762    1.76   1.735  1.724  1.715  1.705  1.703  1.708  1.709  1.706  1.706    1.706  1.706  1.703  1.703  1.699  1.691  1.699  1.69   1.687  1.685    1.683  1.673  1.664  1.66   1.658  1.648  1.64   1.635  1.633  1.627    1.625  1.619  1.614  1.6    1.591  1.591  1.594  1.595  1.586  1.574    1.572  1.568  1.568  1.567  1.56   1.55   1.551  1.538  1.534  1.536    1.541  1.54   1.529  1.502  1.506  1.497  1.489  1.48   1.479  1.481    1.474  1.469  1.46   1.451  1.454  1.454  1.458  1.441  1.431
