azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25,azimuth26,elevation26,temperature26,humidity26,vPanel26
115.418,53.44,47.1,13.3,1.44,115.714,53.626,45.6,14.2,1.45,115.99,53.797,45.5,14.7,1.457,116.285,53.979,45.6,14.4,1.459,116.579,54.157,46.0,14.1,1.464,116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601
115.714,53.626,45.6,14.2,1.45,115.99,53.797,45.5,14.7,1.457,116.285,53.979,45.6,14.4,1.459,116.579,54.157,46.0,14.1,1.464,116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603
115.99,53.797,45.5,14.7,1.457,116.285,53.979,45.6,14.4,1.459,116.579,54.157,46.0,14.1,1.464,116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609
116.285,53.979,45.6,14.4,1.459,116.579,54.157,46.0,14.1,1.464,116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618
116.579,54.157,46.0,14.1,1.464,116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62
116.874,54.336,47.2,13.7,1.469,117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627
117.166,54.511,47.3,13.1,1.481,117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629
117.466,54.688,46.0,13.8,1.475,117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632
117.767,54.865,45.9,13.8,1.488,118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633
118.071,55.041,45.9,13.6,1.491,118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638
118.377,55.217,44.2,14.2,1.503,118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64
118.686,55.392,44.1,14.5,1.514,118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647
118.996,55.567,43.9,14.4,1.515,119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655
119.309,55.741,43.7,14.8,1.523,119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666
119.629,55.918,45.7,12.9,1.525,119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665
119.952,56.094,46.0,13.4,1.526,120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669
120.257,56.258,46.9,13.1,1.535,120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668
120.914,56.607,47.6,11.8,1.543,121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671
121.231,56.772,47.3,12.5,1.548,121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675
121.556,56.94,48.5,11.9,1.558,121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675,131.507,61.263,46.0,12.1,1.677
121.888,57.11,49.6,11.3,1.569,122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675,131.507,61.263,46.0,12.1,1.677,131.921,61.412,46.7,12.0,1.677
122.228,57.282,50.1,11.0,1.582,122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675,131.507,61.263,46.0,12.1,1.677,131.921,61.412,46.7,12.0,1.677,132.338,61.56,47.2,12.0,1.679
122.566,57.45,50.5,10.7,1.586,122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675,131.507,61.263,46.0,12.1,1.677,131.921,61.412,46.7,12.0,1.677,132.338,61.56,47.2,12.0,1.679,132.758,61.707,48.0,11.8,1.689
122.901,57.615,51.2,10.3,1.595,123.244,57.782,48.8,11.2,1.599,123.584,57.946,48.2,11.3,1.601,123.932,58.112,48.4,11.4,1.601,124.283,58.277,49.3,10.8,1.603,124.643,58.445,49.6,11.5,1.609,124.994,58.606,49.1,10.8,1.618,125.353,58.769,46.6,11.9,1.62,126.081,59.093,46.4,11.9,1.627,126.444,59.251,46.1,12.6,1.629,126.827,59.416,47.8,11.9,1.632,127.196,59.573,47.6,11.9,1.633,127.574,59.732,47.3,12.2,1.638,127.954,59.89,46.7,12.2,1.64,128.338,60.046,47.5,12.0,1.647,128.719,60.2,47.7,11.8,1.655,129.109,60.355,48.2,11.6,1.666,129.503,60.51,48.4,11.6,1.665,129.893,60.661,49.1,11.0,1.669,130.3,60.816,48.4,11.2,1.668,130.703,60.967,47.2,11.9,1.671,131.103,61.116,46.8,11.8,1.675,131.507,61.263,46.0,12.1,1.677,131.921,61.412,46.7,12.0,1.677,132.338,61.56,47.2,12.0,1.679,132.758,61.707,48.0,11.8,1.689,133.176,61.851,48.8,11.0,1.701
