azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6
209.008,67.845,41.4,14.8,1.682,209.596,67.749,39.0,16.1,1.673,210.178,67.651,40.3,15.6,1.674,210.766,67.549,41.2,14.8,1.674,211.349,67.446,44.6,12.8,1.674,211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667
209.596,67.749,39.0,16.1,1.673,210.178,67.651,40.3,15.6,1.674,210.766,67.549,41.2,14.8,1.674,211.349,67.446,44.6,12.8,1.674,211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668
210.178,67.651,40.3,15.6,1.674,210.766,67.549,41.2,14.8,1.674,211.349,67.446,44.6,12.8,1.674,211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674
210.766,67.549,41.2,14.8,1.674,211.349,67.446,44.6,12.8,1.674,211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661
211.349,67.446,44.6,12.8,1.674,211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662
211.928,67.341,41.3,14.5,1.671,212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653
212.492,67.236,37.8,16.8,1.667,213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641
213.062,67.128,40.3,15.0,1.668,213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635
213.626,67.018,44.2,12.6,1.674,214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628
214.186,66.907,43.9,12.4,1.661,214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621
214.733,66.796,47.4,11.1,1.662,215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617
215.283,66.681,46.8,11.3,1.653,215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619
215.829,66.565,42.1,14.2,1.641,216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62
216.362,66.449,40.2,15.1,1.635,216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609
216.899,66.329,43.3,13.3,1.628,217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607
217.431,66.209,44.4,13.2,1.621,217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607
217.958,66.087,47.7,11.3,1.617,218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602
218.473,65.965,46.7,11.6,1.619,218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599
218.991,65.84,47.3,11.3,1.62,219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586
219.505,65.713,43.9,12.7,1.609,220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59
220.006,65.588,42.0,14.1,1.607,220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581
220.511,65.458,46.8,11.8,1.607,221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577
221.02,65.326,47.4,11.9,1.602,221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568
221.508,65.196,46.7,12.2,1.599,221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559
221.999,65.063,41.5,14.9,1.586,222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546
222.478,64.931,46.1,13.0,1.59,222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536
222.961,64.795,41.6,13.2,1.581,223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533
223.44,64.658,43.1,13.1,1.577,223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533
223.906,64.523,43.9,11.8,1.568,224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527
224.376,64.383,45.8,11.5,1.559,224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522
224.842,64.243,41.9,13.4,1.546,225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52
225.303,64.102,37.8,16.5,1.536,225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516
225.753,63.961,39.6,15.2,1.533,226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509
226.207,63.818,41.4,14.1,1.533,226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502
226.656,63.673,43.1,13.5,1.527,227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498
227.101,63.527,44.8,12.4,1.522,227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497
227.535,63.382,43.5,13.3,1.52,227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492
227.972,63.234,43.1,13.6,1.516,228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495
228.405,63.085,42.7,13.9,1.509,228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49
228.828,62.938,46.0,12.4,1.502,229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482
229.253,62.787,42.3,14.2,1.498,229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477
229.675,62.635,44.8,12.9,1.497,230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486
230.093,62.482,44.5,13.2,1.492,230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475
230.501,62.331,43.5,13.4,1.495,230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473
230.911,62.176,44.9,13.1,1.49,231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409
231.318,62.021,41.2,15.6,1.482,231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405
231.728,61.862,37.5,17.5,1.477,232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396
232.127,61.705,39.4,16.4,1.486,232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386
232.511,61.552,40.0,16.1,1.475,232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383
232.903,61.393,43.2,13.1,1.473,238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361
238.117,59.058,40.2,14.7,1.409,238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359
238.462,58.888,43.3,12.7,1.405,238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354
238.804,58.717,41.9,13.1,1.396,239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345
239.159,58.538,45.3,11.4,1.386,239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338
239.473,58.377,46.9,11.0,1.383,239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325
239.802,58.207,47.8,11.0,1.361,240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325
240.132,58.034,45.4,11.2,1.359,240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328
240.461,57.861,47.4,10.4,1.354,240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32
240.786,57.687,47.5,10.6,1.345,241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313
241.104,57.515,46.6,11.6,1.338,241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294
241.424,57.34,48.2,10.7,1.325,241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288
241.742,57.164,46.2,11.1,1.325,242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282
242.053,56.99,48.0,10.2,1.328,242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278
242.365,56.814,48.0,10.2,1.32,242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266
242.676,56.636,46.7,10.5,1.313,242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256
242.984,56.459,45.7,11.5,1.294,243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237
243.29,56.28,47.4,11.1,1.288,243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231
243.598,56.099,47.2,11.1,1.282,243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227
243.89,55.925,47.2,11.1,1.278,244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224
244.189,55.746,44.7,12.8,1.266,244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221
244.481,55.569,41.1,15.2,1.256,244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211
244.775,55.388,41.2,14.6,1.237,245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2
245.067,55.207,44.0,13.1,1.231,245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192
245.353,55.029,45.2,12.6,1.227,245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184
245.641,54.847,45.6,12.4,1.224,245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158
245.932,54.662,41.8,14.5,1.221,246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168
246.211,54.482,45.7,12.3,1.211,246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169
246.489,54.302,43.4,13.5,1.2,246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164
246.769,54.119,44.7,12.9,1.192,247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157
247.047,53.935,40.1,14.5,1.184,247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148
247.323,53.751,43.4,13.1,1.158,247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113
247.593,53.569,41.1,14.3,1.168,247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13
247.865,53.384,39.7,14.9,1.169,248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127
248.135,53.199,42.7,13.4,1.164,248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12
248.404,53.014,43.3,12.9,1.157,248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12,249.97,51.899,38.8,15.4,1.114
248.667,52.831,45.2,11.6,1.148,248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12,249.97,51.899,38.8,15.4,1.114,250.227,51.711,38.7,14.9,1.104
248.932,52.644,45.1,11.8,1.113,249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12,249.97,51.899,38.8,15.4,1.114,250.227,51.711,38.7,14.9,1.104,250.482,51.523,40.5,14.0,1.095
249.195,52.458,46.7,11.1,1.13,249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12,249.97,51.899,38.8,15.4,1.114,250.227,51.711,38.7,14.9,1.104,250.482,51.523,40.5,14.0,1.095,250.735,51.335,45.2,11.6,1.088
249.457,52.271,45.6,11.5,1.127,249.712,52.087,45.5,11.2,1.12,249.97,51.899,38.8,15.4,1.114,250.227,51.711,38.7,14.9,1.104,250.482,51.523,40.5,14.0,1.095,250.735,51.335,45.2,11.6,1.088,250.983,51.149,45.6,11.4,1.082
